,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
1661,1661,ShayansaMitchel,Fri  01 Mar 2013 21:39:36 +0000,Gone Fishing mobile game,0,Finally  I have got it! http://t.co/DfqcFJYc9j #Android #AndroidGames #gameinsight #drimmi http://t.co/rupreH6lzm,0,123,0,0,Android,Android
1662,1662,perch22031988,Fri  01 Mar 2013 21:46:34 +0000,Gone Fishing mobile game,0,Wow! I have caught this Flat Bream just now! http://t.co/OuA0aTFEjM #Android #AndroidGames #gameinsight #drimmi http://t.co/yLmEI7EzwS,2,184,0,0,Android,Android
1663,1663,perch22031988,Fri  01 Mar 2013 21:47:43 +0000,Gone Fishing mobile game,0,Look what I have caught! http://t.co/OuA0aTFEjM #Android #AndroidGames #gameinsight #drimmi http://t.co/ynQFxTyZEU,2,185,0,0,Android,Android
1664,1664,coletrain3AL,Fri  01 Mar 2013 21:58:57 +0000,Gone Fishing mobile game,0,Finally  I have got it! http://t.co/Gd3QJlPNXY #Android #AndroidGames #gameinsight #drimmi http://t.co/lS1PIn6xJi,12,57,0,9,Android,Android
1665,1665,perch22031988,Fri  01 Mar 2013 23:01:25 +0000,Gone Fishing mobile game,0,Finally  I have got it! http://t.co/OuA0aTFEjM #Android #AndroidGames #gameinsight #drimmi http://t.co/WHpLGUtRdG,2,186,0,0,Android,Android
1666,1666,perch22031988,Fri  01 Mar 2013 23:01:54 +0000,Gone Fishing mobile game,0,Wow! I have caught this Flat Bream just now! http://t.co/OuA0aTFEjM #Android #AndroidGames #gameinsight #drimmi http://t.co/zfEXV5fbY6,2,187,0,0,Android,Android
1667,1667,stagno_joseph,Fri  01 Mar 2013 23:09:23 +0000,Gone Fishing mobile game,0,Finally  I have got it! http://t.co/Esg3IcoHPf #Android #AndroidGames #gameinsight #drimmi http://t.co/q8OaGWi5Z7,0,8,0,0,Android,Android
1668,1668,stagno_joseph,Fri  01 Mar 2013 23:09:47 +0000,Gone Fishing mobile game,0,Look what I have caught! http://t.co/Esg3IcoHPf #Android #AndroidGames #gameinsight #drimmi http://t.co/VLa6dJS0a8,0,10,0,0,Android,Android
1669,1669,stagno_joseph,Fri  01 Mar 2013 23:10:04 +0000,Gone Fishing mobile game,0,Finally  I have got it! http://t.co/Esg3IcoHPf #Android #AndroidGames #gameinsight #drimmi http://t.co/SOHtQlb2vc,0,10,0,0,Android,Android
1670,1670,stagno_joseph,Fri  01 Mar 2013 23:11:03 +0000,Gone Fishing mobile game,0,Wow! I have caught this Cisco just now! http://t.co/Esg3IcoHPf #Android #AndroidGames #gameinsight #drimmi http://t.co/Rb9RihYVui,0,11,0,0,Android,Android
1671,1671,JosDeMuis,Fri  01 Mar 2013 23:15:30 +0000,Gone Fishing mobile game,0,Wow! I have caught this Grayling just now! http://t.co/JjD7WapTSb #Android #AndroidGames #gameinsight #drimmi http://t.co/2YT7uMCpk6,3,813,0,1,Android,Android
1672,1672,gopyr8s,Fri  01 Mar 2013 23:22:52 +0000,Gone Fishing mobile game,0,Wow! I have caught this Bleak just now! http://t.co/zAR9A0UjVQ #Android #AndroidGames #gameinsight #drimmi http://t.co/6NJejUE9nM,9,51,2,11,Android,Android
1673,1673,gopyr8s,Fri  01 Mar 2013 23:35:35 +0000,Gone Fishing mobile game,0,Finally  I have got it! http://t.co/zAR9A0UjVQ #Android #AndroidGames #gameinsight #drimmi http://t.co/gevTp5SVfs,9,53,2,11,Android,Android
2656,2656,TwitJihadist,Fri  01 Mar 2013 22:37:11 +0000,HundredPushups for Android,0,Today I did a total of 130 pushups thanks to the Hundred Pushups Android app. (Week 4  Day 3  Level 2) #100Pushups,9,686,0,37,Android,Android
3432,3432,rvlevy,Fri  01 Mar 2013 22:04:26 +0000,My Railway for Android,0,I opened the new region 7 in My Railway! Download the game for free on #Android! http://t.co/pvHVCOoa9F #androidgames #gameinsight,64,451,0,84,Android,Android
3433,3433,Bananaman53,Fri  01 Mar 2013 22:06:56 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/nLVtMKo7xm,3,212,0,10,Android,Android
3434,3434,Bananaman53,Fri  01 Mar 2013 22:08:30 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/FniArBrE2n,3,213,0,10,Android,Android
3435,3435,Bananaman53,Fri  01 Mar 2013 22:11:06 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/CkgJh82ztY,3,214,0,10,Android,Android
3436,3436,Bananaman53,Fri  01 Mar 2013 22:13:12 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/JZf8G3QGBL,3,216,0,10,Android,Android
3437,3437,Bananaman53,Fri  01 Mar 2013 22:14:40 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/b2tTbYmMTX,3,217,0,10,Android,Android
3438,3438,Bananaman53,Fri  01 Mar 2013 22:16:16 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/4G5qBoB6MB,3,218,0,10,Android,Android
3439,3439,Bananaman53,Fri  01 Mar 2013 22:17:44 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/hFwUxD1qwC,3,219,0,10,Android,Android
3440,3440,Bananaman53,Fri  01 Mar 2013 22:19:04 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/DWCWXhqE1e,3,220,0,10,Android,Android
3441,3441,Bananaman53,Fri  01 Mar 2013 22:21:04 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/CPGuzj0V1v,3,221,0,10,Android,Android
3442,3442,Bananaman53,Fri  01 Mar 2013 22:25:32 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/7xatZfD0e0,3,223,0,10,Android,Android
3443,3443,Stu_The_Doctor_,Fri  01 Mar 2013 22:35:26 +0000,My Railway for Android,0,I have just reached level 19 in My Railway! You can get it for FREE on #Android! http://t.co/ZXmuFzusnr #androidgames #gameinsight,136,5481,4,801,Android,Android
3444,3444,Stu_The_Doctor_,Fri  01 Mar 2013 22:36:17 +0000,My Railway for Android,0,I opened the new region 4 in My Railway! Download the game for free on #Android! http://t.co/ZXmuFzusnr #androidgames #gameinsight,136,5482,4,801,Android,Android
3445,3445,Bananaman53,Fri  01 Mar 2013 22:45:35 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/1uzSoh3oH8,3,229,0,10,Android,Android
3446,3446,Bananaman53,Fri  01 Mar 2013 22:48:40 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/rAo9gkpKFS,3,230,0,10,Android,Android
3447,3447,Bananaman53,Fri  01 Mar 2013 22:50:11 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/LGcdkIACGF,3,231,0,10,Android,Android
3448,3448,Bananaman53,Fri  01 Mar 2013 22:52:13 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/Magt53cOcH,3,232,0,10,Android,Android
3449,3449,adriano_armani,Fri  01 Mar 2013 22:53:09 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/OCMJgYyuRE #androidgames #gameinsight http://t.co/hTSl4wswjl,1,141,0,2,Android,Android
3450,3450,Bananaman53,Fri  01 Mar 2013 22:54:24 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/txf1X92O0o,3,234,0,10,Android,Android
3451,3451,PauloCa52337244,Fri  01 Mar 2013 22:54:55 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/1T0ou4n0jZ #androidgames #gameinsight http://t.co/AMUBABRkeK,1,76,0,2,Android,Android
3452,3452,Bananaman53,Fri  01 Mar 2013 22:56:46 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/7YCu4oCnbK,3,235,0,10,Android,Android
3453,3453,Bananaman53,Fri  01 Mar 2013 23:02:27 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/8QlK3etGie,3,237,0,10,Android,Android
3454,3454,Bananaman53,Fri  01 Mar 2013 23:03:31 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/S2s4Sbo6go,3,238,0,10,Android,Android
3455,3455,Bananaman53,Fri  01 Mar 2013 23:06:22 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/zolNCdBJ9V,3,239,0,10,Android,Android
3456,3456,Bananaman53,Fri  01 Mar 2013 23:09:05 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/J9v321UokV,3,240,0,10,Android,Android
3457,3457,Bananaman53,Fri  01 Mar 2013 23:13:12 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/6DjEJG44ZQ,3,242,0,10,Android,Android
3458,3458,drgprizz,Fri  01 Mar 2013 23:17:38 +0000,My Railway for Android,0,Get My Railway for free on #Android! http://t.co/L6cbxdgxZZ #androidgames #gameinsight My bonus code is z74-8k0.,347,10064,1,216,Android,Android
3459,3459,dealovie,Fri  01 Mar 2013 23:39:02 +0000,My Railway for Android,0,I have just reached level 10 in My Railway! You can get it for FREE on #Android! http://t.co/c9z1dXXe3q #androidgames #gameinsight,380,8234,5,215,Android,Android
3460,3460,MyAndroidChief,Fri  01 Mar 2013 19:51:55 +0000,MyAndroidChief,0,Pocket Casts gets the best damned looking widget we've ever seen #android #googleplay  - http://t.co/CDU96cuTjE http://t.co/wiJXfKsQOz,1835,16241,11,32,Android,Android
3461,3461,MyAndroidChief,Fri  01 Mar 2013 19:57:12 +0000,MyAndroidChief,0,HTC Offering $100+ To Trade In For The HTC One #android #googleplay  - http://t.co/JPYCbcMYRk http://t.co/w9yuIyF7dk,1835,16243,11,32,Android,Android
3462,3462,MyAndroidChief,Fri  01 Mar 2013 20:01:49 +0000,MyAndroidChief,0,Which Tablets Are The Least Repairable? iFixit Releases New List #android #googleplay  - http://t.co/rzDIEu3yb7 http://t.co/WoGtxfxOKY,1835,16245,11,32,Android,Android
3463,3463,MyAndroidChief,Fri  01 Mar 2013 20:04:44 +0000,MyAndroidChief,0,Pandora institutes a 40-hour free listening limit for users #android #googleplay  - http://t.co/lbLeLQk97T http://t.co/BvudsfdOtN,1835,16246,11,32,Android,Android
3464,3464,MyAndroidChief,Fri  01 Mar 2013 20:05:50 +0000,MyAndroidChief,0,Kill Off the Big Bad Wolves in Color Sheep #android #googleplay  - http://t.co/PtQ0zFGZL0 http://t.co/lcS9ogYg1J,1835,16247,11,32,Android,Android
3465,3465,MyAndroidChief,Fri  01 Mar 2013 20:07:03 +0000,MyAndroidChief,0,JetBlue Airline Offers Up Their Ideas for Google?€?s ?€?If I Had ... #android #googleplay  - http://t.co/h1mWivgQIm http://t.co/idqeNTun0k,1835,16248,11,32,Android,Android
3466,3466,MyAndroidChief,Fri  01 Mar 2013 20:07:58 +0000,MyAndroidChief,0,Google Field Trip updated with more sources and notification options #android #googleplay  - http://t.co/dzEGMfzz4L http://t.co/eTIcnvirPX,1835,16250,11,32,Android,Android
3467,3467,MyAndroidChief,Fri  01 Mar 2013 20:09:56 +0000,MyAndroidChief,0,Sprint Force specs #android #googleplay  - http://t.co/Mi0QZ10R7o http://t.co/eeXwfkKCqq,1835,16251,11,32,Android,Android
3468,3468,MyAndroidChief,Fri  01 Mar 2013 20:13:14 +0000,MyAndroidChief,0,AT&amp;T engages in ironic marketing spat with T-Mobile #android #googleplay  - http://t.co/DzNsQhKt57 http://t.co/QFOaF8Utk6,1835,16252,11,32,Android,Android
3469,3469,MyAndroidChief,Fri  01 Mar 2013 20:55:57 +0000,MyAndroidChief,0,AT&amp;T expands 4G LTE in Texas  Nebraska  Arizona and others #android #googleplay  - http://t.co/tt3wekjo7l http://t.co/h3Kiw6rj7s,1835,16254,11,32,Android,Android
3470,3470,MyAndroidChief,Fri  01 Mar 2013 21:01:28 +0000,MyAndroidChief,0,Sprint Force Android Smartphone Now Available for $50 #android #googleplay  - http://t.co/zBlCIdvvew http://t.co/wNXJIeX7wU,1835,16255,11,32,Android,Android
3471,3471,MyAndroidChief,Fri  01 Mar 2013 21:46:49 +0000,MyAndroidChief,0,Android 4.2.2 AOSP code push now complete #android #googleplay  - http://t.co/ozZJPajyRk http://t.co/cHQMjdwfLy,1836,16256,11,32,Android,Android
3472,3472,MyAndroidChief,Fri  01 Mar 2013 22:12:22 +0000,MyAndroidChief,0,AT&amp;T takes aim squarely at T-Mobile in newspaper ads #android #googleplay  - http://t.co/bOQbwYPZzA http://t.co/8QTepOrajD,1836,16257,11,32,Android,Android
3473,3473,MyAndroidChief,Fri  01 Mar 2013 22:36:35 +0000,MyAndroidChief,0,Acer Liquid S quad-core 4.7-inch smartphone in the works #android #googleplay  - http://t.co/M5Om9Lcooi http://t.co/QX1clovz6f,1836,16258,11,32,Android,Android
3474,3474,BB_619,Fri  01 Mar 2013 18:40:11 +0000,MyCountryAndroid,0,I'm building a whole new energy infrastructure! Check it out in My Country?€? http://t.co/oIx0Q6Gfsx #Android #AndroidGames #gameinsight,44,293,0,379,Android,Android
3475,3475,laetidm29,Fri  01 Mar 2013 20:03:06 +0000,MyCountryAndroid,0,Transit development is moving full speed ahead! Check it out in My Country?€? http://t.co/u2FomRvwjv #Android #AndroidGames #gameinsight,231,486,0,652,Android,Android
3476,3476,laetidm29,Fri  01 Mar 2013 20:41:48 +0000,MyCountryAndroid,0,Transit development is moving full speed ahead! Check it out in My Country?€? http://t.co/QEbIcVohVl #Android #AndroidGames #gameinsight,231,487,0,652,Android,Android
3477,3477,AdithPandowo,Fri  01 Mar 2013 22:15:52 +0000,MyCountryAndroid,0,All my packages and letters arrived on time! Expedite your mail in My Coun?€? http://t.co/zLTq062niL #Android #AndroidGames #gameinsight,118,1434,0,129,Android,Android
3478,3478,Xenacleopatra,Fri  01 Mar 2013 23:19:10 +0000,MyCountryAndroid,0,"I'm making progress in My Country!
Another stage of development means new ?€? http://t.co/da580j8khd #Android #AndroidGames #gameinsight",23,420,1,106,Android,Android
3479,3479,jmayers63,Fri  01 Mar 2013 23:32:55 +0000,MyCountryAndroid,0,Another stage of development means new buildings  decorations and contract?€? http://t.co/yyF4WuAuxb #Android #AndroidGames #gameinsight,19,72,0,329,Android,Android
3481,3481,fuadabdulsamad,Fri  01 Mar 2013 18:40:24 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/Pctods68tZ #androidgames #gameinsight http://t.co/QOwxkzsaxE,0,46,0,0,Android,Android
3482,3482,brianogden2,Fri  01 Mar 2013 19:11:31 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/2H96hPdvCT #androidgames #gameinsight http://t.co/MzXeSsUsE2,8,708,1,13,Android,Android
3483,3483,brianogden2,Fri  01 Mar 2013 19:22:38 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/2H96hPdvCT #androidgames #gameinsight http://t.co/jlQMvF9itV,8,711,1,13,Android,Android
3484,3484,28Sheehan,Fri  01 Mar 2013 19:37:34 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ogfH0kZDrm #androidgames #gameinsight http://t.co/4r0m2sR6Ek,0,29,0,8,Android,Android
3485,3485,GorgeousMamba,Fri  01 Mar 2013 19:52:08 +0000,Mystery Manor for Android,0,Friends  I'm playing Mystery Manor and really need some items! http://t.co/W5OGNhCiAe #android #androidgames #gameinsight,51,200,0,273,Android,Android
3486,3486,karinka_jaboska,Fri  01 Mar 2013 20:34:24 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/kYkH2DdSE2 #androidgames #gameinsight http://t.co/aPAviwSRyH,0,38,0,2,Android,Android
3487,3487,mashtare_jayne,Fri  01 Mar 2013 21:03:04 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/zhPY3RRs1S #androidgames #gameinsight http://t.co/GtG2sGUX9P,0,77,0,18,Android,Android
3488,3488,BigLewellyn,Fri  01 Mar 2013 21:30:41 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/19gmlrfXpq #androidgames #gameinsight http://t.co/yfXygBXsv5,3,76,0,7,Android,Android
3489,3489,BigLewellyn,Fri  01 Mar 2013 21:37:35 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/19gmlrfXpq #androidgames #gameinsight http://t.co/yIDLckbLUH,3,80,0,7,Android,Android
3490,3490,BigLewellyn,Fri  01 Mar 2013 21:40:15 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/19gmlrfXpq #androidgames #gameinsight http://t.co/jPUgpCKYo0,3,83,0,7,Android,Android
3491,3491,bungler12,Fri  01 Mar 2013 21:59:33 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/I6s3kxfCfk,5,597,0,1,Android,Android
3492,3492,bungler12,Fri  01 Mar 2013 22:00:18 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/ueDG74QqVs,5,598,0,1,Android,Android
3493,3493,bungler12,Fri  01 Mar 2013 22:07:50 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/4Au3h67WiZ,5,600,0,1,Android,Android
3494,3494,bungler12,Fri  01 Mar 2013 22:10:16 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/PYqM5bFLlo,5,601,0,1,Android,Android
3495,3495,anne_cooper25,Fri  01 Mar 2013 22:11:50 +0000,Mystery Manor for Android,0,I've just finished new quest! I'd love for you to come and get a gift from me! http://t.co/jQgAC50ekd #android #androidgames #gameinsight,32,550,0,154,Android,Android
3496,3496,ottzsu,Fri  01 Mar 2013 22:13:40 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/jVHddl2TVa #androidgames #gameinsight http://t.co/YVArnMasoY,0,54,0,0,Android,Android
3497,3497,bungler12,Fri  01 Mar 2013 22:14:45 +0000,Mystery Manor for Android,0,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/fmR7iec6t8,5,603,0,1,Android,Android
3498,3498,canecorsojose,Fri  01 Mar 2013 22:15:19 +0000,Mystery Manor for Android,0,I've just finished new quest! I'd love for you to come and get a gift from me! http://t.co/7sjTvBXQ1C #android #androidgames #gameinsight,178,677,4,902,Android,Android
