date,followers,friends,id,listed,positiveredicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 22:06:56 +0000,3,10,3433,0,neutral,0,My Railway for Android,Android,212,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/nLVtMKo7xm
Fri  01 Mar 2013 22:08:30 +0000,3,10,3434,0,neutral,0,My Railway for Android,Android,213,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/FniArBrE2n
Fri  01 Mar 2013 22:11:06 +0000,3,10,3435,0,neutral,0,My Railway for Android,Android,214,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/CkgJh82ztY
Fri  01 Mar 2013 22:13:12 +0000,3,10,3436,0,neutral,0,My Railway for Android,Android,216,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/JZf8G3QGBL
Fri  01 Mar 2013 22:14:40 +0000,3,10,3437,0,neutral,0,My Railway for Android,Android,217,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/b2tTbYmMTX
Fri  01 Mar 2013 22:16:16 +0000,3,10,3438,0,neutral,0,My Railway for Android,Android,218,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/4G5qBoB6MB
Fri  01 Mar 2013 22:17:44 +0000,3,10,3439,0,neutral,0,My Railway for Android,Android,219,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/hFwUxD1qwC
Fri  01 Mar 2013 22:19:04 +0000,3,10,3440,0,neutral,0,My Railway for Android,Android,220,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/DWCWXhqE1e
Fri  01 Mar 2013 22:21:04 +0000,3,10,3441,0,neutral,0,My Railway for Android,Android,221,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/CPGuzj0V1v
Fri  01 Mar 2013 22:25:32 +0000,3,10,3442,0,neutral,0,My Railway for Android,Android,223,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/7xatZfD0e0
Fri  01 Mar 2013 22:35:26 +0000,136,801,3443,4,neutral,0,My Railway for Android,Android,5481,Android,Stu_The_Doctor_,I have just reached level 19 in My Railway! You can get it for FREE on #Android! http://t.co/ZXmuFzusnr #androidgames #gameinsight
Fri  01 Mar 2013 22:36:17 +0000,136,801,3444,4,neutral,0,My Railway for Android,Android,5482,Android,Stu_The_Doctor_,I opened the new region 4 in My Railway! Download the game for free on #Android! http://t.co/ZXmuFzusnr #androidgames #gameinsight
Fri  01 Mar 2013 22:45:35 +0000,3,10,3445,0,neutral,0,My Railway for Android,Android,229,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/1uzSoh3oH8
Fri  01 Mar 2013 22:48:40 +0000,3,10,3446,0,neutral,0,My Railway for Android,Android,230,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/rAo9gkpKFS
Fri  01 Mar 2013 22:50:11 +0000,3,10,3447,0,neutral,0,My Railway for Android,Android,231,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/LGcdkIACGF
Fri  01 Mar 2013 22:52:13 +0000,3,10,3448,0,neutral,0,My Railway for Android,Android,232,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/Magt53cOcH
Fri  01 Mar 2013 22:53:09 +0000,1,2,3449,0,neutral,0,My Railway for Android,Android,141,Android,adriano_armani,Get My Railway for free on #Android! http://t.co/OCMJgYyuRE #androidgames #gameinsight http://t.co/hTSl4wswjl
Fri  01 Mar 2013 22:54:24 +0000,3,10,3450,0,neutral,0,My Railway for Android,Android,234,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/txf1X92O0o
Fri  01 Mar 2013 22:54:55 +0000,1,2,3451,0,neutral,0,My Railway for Android,Android,76,Android,PauloCa52337244,Get My Railway for free on #Android! http://t.co/1T0ou4n0jZ #androidgames #gameinsight http://t.co/AMUBABRkeK
Fri  01 Mar 2013 22:56:46 +0000,3,10,3452,0,neutral,0,My Railway for Android,Android,235,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/7YCu4oCnbK
Fri  01 Mar 2013 23:02:27 +0000,3,10,3453,0,neutral,0,My Railway for Android,Android,237,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/8QlK3etGie
Fri  01 Mar 2013 23:03:31 +0000,3,10,3454,0,neutral,0,My Railway for Android,Android,238,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/S2s4Sbo6go
Fri  01 Mar 2013 23:06:22 +0000,3,10,3455,0,neutral,0,My Railway for Android,Android,239,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/zolNCdBJ9V
Fri  01 Mar 2013 23:09:05 +0000,3,10,3456,0,neutral,0,My Railway for Android,Android,240,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/J9v321UokV
Fri  01 Mar 2013 23:13:12 +0000,3,10,3457,0,neutral,0,My Railway for Android,Android,242,Android,Bananaman53,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/6DjEJG44ZQ
Fri  01 Mar 2013 23:17:38 +0000,347,216,3458,1,neutral,0,My Railway for Android,Android,10064,Android,drgprizz,Get My Railway for free on #Android! http://t.co/L6cbxdgxZZ #androidgames #gameinsight My bonus code is z74-8k0.
Fri  01 Mar 2013 23:39:02 +0000,380,215,3459,5,neutral,0,My Railway for Android,Android,8234,Android,dealovie,I have just reached level 10 in My Railway! You can get it for FREE on #Android! http://t.co/c9z1dXXe3q #androidgames #gameinsight
Fri  01 Mar 2013 19:51:55 +0000,1835,32,3460,11,neutral,0,MyAndroidChief,Android,16241,Android,MyAndroidChief,Pocket Casts gets the best damned looking widget we've ever seen #android #googleplay  - http://t.co/CDU96cuTjE http://t.co/wiJXfKsQOz
Fri  01 Mar 2013 19:57:12 +0000,1835,32,3461,11,neutral,0,MyAndroidChief,Android,16243,Android,MyAndroidChief,HTC Offering $100+ To Trade In For The HTC One #android #googleplay  - http://t.co/JPYCbcMYRk http://t.co/w9yuIyF7dk
Fri  01 Mar 2013 20:01:49 +0000,1835,32,3462,11,neutral,0,MyAndroidChief,Android,16245,Android,MyAndroidChief,Which Tablets Are The Least Repairable? iFixit Releases New List #android #googleplay  - http://t.co/rzDIEu3yb7 http://t.co/WoGtxfxOKY
Fri  01 Mar 2013 20:04:44 +0000,1835,32,3463,11,neutral,0,MyAndroidChief,Android,16246,Android,MyAndroidChief,Pandora institutes a 40-hour free listening limit for users #android #googleplay  - http://t.co/lbLeLQk97T http://t.co/BvudsfdOtN
Fri  01 Mar 2013 20:05:50 +0000,1835,32,3464,11,neutral,0,MyAndroidChief,Android,16247,Android,MyAndroidChief,Kill Off the Big Bad Wolves in Color Sheep #android #googleplay  - http://t.co/PtQ0zFGZL0 http://t.co/lcS9ogYg1J
Fri  01 Mar 2013 20:07:03 +0000,1835,32,3465,11,positive,0,MyAndroidChief,Android,16248,Android,MyAndroidChief,JetBlue Airline Offers Up Their Ideas for Google?s ?If I Had ... #android #googleplay  - http://t.co/h1mWivgQIm http://t.co/idqeNTun0k
Fri  01 Mar 2013 20:07:58 +0000,1835,32,3466,11,neutral,0,MyAndroidChief,Android,16250,Android,MyAndroidChief,Google Field Trip updated with more sources and notification options #android #googleplay  - http://t.co/dzEGMfzz4L http://t.co/eTIcnvirPX
Fri  01 Mar 2013 20:09:56 +0000,1835,32,3467,11,neutral,0,MyAndroidChief,Android,16251,Android,MyAndroidChief,Sprint Force specs #android #googleplay  - http://t.co/Mi0QZ10R7o http://t.co/eeXwfkKCqq
Fri  01 Mar 2013 20:13:14 +0000,1835,32,3468,11,neutral,0,MyAndroidChief,Android,16252,Android,MyAndroidChief,AT&amp;T engages in ironic marketing spat with T-Mobile #android #googleplay  - http://t.co/DzNsQhKt57 http://t.co/QFOaF8Utk6
Fri  01 Mar 2013 20:55:57 +0000,1835,32,3469,11,neutral,0,MyAndroidChief,Android,16254,Android,MyAndroidChief,AT&amp;T expands 4G LTE in Texas  Nebraska  Arizona and others #android #googleplay  - http://t.co/tt3wekjo7l http://t.co/h3Kiw6rj7s
Fri  01 Mar 2013 21:01:28 +0000,1835,32,3470,11,neutral,0,MyAndroidChief,Android,16255,Android,MyAndroidChief,Sprint Force Android Smartphone Now Available for $50 #android #googleplay  - http://t.co/zBlCIdvvew http://t.co/wNXJIeX7wU
Fri  01 Mar 2013 21:46:49 +0000,1836,32,3471,11,neutral,0,MyAndroidChief,Android,16256,Android,MyAndroidChief,Android 4.2.2 AOSP code push now complete #android #googleplay  - http://t.co/ozZJPajyRk http://t.co/cHQMjdwfLy
Fri  01 Mar 2013 22:12:22 +0000,1836,32,3472,11,neutral,0,MyAndroidChief,Android,16257,Android,MyAndroidChief,AT&amp;T takes aim squarely at T-Mobile in newspaper ads #android #googleplay  - http://t.co/bOQbwYPZzA http://t.co/8QTepOrajD
Fri  01 Mar 2013 22:36:35 +0000,1836,32,3473,11,neutral,0,MyAndroidChief,Android,16258,Android,MyAndroidChief,Acer Liquid S quad-core 4.7-inch smartphone in the works #android #googleplay  - http://t.co/M5Om9Lcooi http://t.co/QX1clovz6f
Fri  01 Mar 2013 18:40:11 +0000,44,379,3474,0,neutral,0,MyCountryAndroid,Android,293,Android,BB_619,I'm building a whole new energy infrastructure! Check it out in My Country? http://t.co/oIx0Q6Gfsx #Android #AndroidGames #gameinsight
Fri  01 Mar 2013 20:03:06 +0000,231,652,3475,0,neutral,0,MyCountryAndroid,Android,486,Android,laetidm29,Transit development is moving full speed ahead! Check it out in My Country? http://t.co/u2FomRvwjv #Android #AndroidGames #gameinsight
Fri  01 Mar 2013 20:41:48 +0000,231,652,3476,0,neutral,0,MyCountryAndroid,Android,487,Android,laetidm29,Transit development is moving full speed ahead! Check it out in My Country? http://t.co/QEbIcVohVl #Android #AndroidGames #gameinsight
Fri  01 Mar 2013 22:15:52 +0000,118,129,3477,0,neutral,0,MyCountryAndroid,Android,1434,Android,AdithPandowo,All my packages and letters arrived on time! Expedite your mail in My Coun? http://t.co/zLTq062niL #Android #AndroidGames #gameinsight
Fri  01 Mar 2013 23:19:10 +0000,23,106,3478,1,neutral,0,MyCountryAndroid,Android,420,Android,Xenacleopatra,I'm making progress in My Country!
Fri  01 Mar 2013 23:32:55 +0000,19,329,3479,0,neutral,0,MyCountryAndroid,Android,72,Android,jmayers63,Another stage of development means new buildings  decorations and contract? http://t.co/yyF4WuAuxb #Android #AndroidGames #gameinsight
Fri  01 Mar 2013 18:40:24 +0000,0,0,3481,0,neutral,0,Mystery Manor for Android,Android,46,Android,fuadabdulsamad,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/Pctods68tZ #androidgames #gameinsight http://t.co/QOwxkzsaxE
Fri  01 Mar 2013 19:11:31 +0000,8,13,3482,1,neutral,0,Mystery Manor for Android,Android,708,Android,brianogden2,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/2H96hPdvCT #androidgames #gameinsight http://t.co/MzXeSsUsE2
Fri  01 Mar 2013 19:22:38 +0000,8,13,3483,1,neutral,0,Mystery Manor for Android,Android,711,Android,brianogden2,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/2H96hPdvCT #androidgames #gameinsight http://t.co/jlQMvF9itV
Fri  01 Mar 2013 19:37:34 +0000,0,8,3484,0,neutral,0,Mystery Manor for Android,Android,29,Android,28Sheehan,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ogfH0kZDrm #androidgames #gameinsight http://t.co/4r0m2sR6Ek
Fri  01 Mar 2013 19:52:08 +0000,51,273,3485,0,neutral,0,Mystery Manor for Android,Android,200,Android,GorgeousMamba,Friends  I'm playing Mystery Manor and really need some items! http://t.co/W5OGNhCiAe #android #androidgames #gameinsight
Fri  01 Mar 2013 20:34:24 +0000,0,2,3486,0,neutral,0,Mystery Manor for Android,Android,38,Android,karinka_jaboska,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/kYkH2DdSE2 #androidgames #gameinsight http://t.co/aPAviwSRyH
Fri  01 Mar 2013 21:03:04 +0000,0,18,3487,0,neutral,0,Mystery Manor for Android,Android,77,Android,mashtare_jayne,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/zhPY3RRs1S #androidgames #gameinsight http://t.co/GtG2sGUX9P
Fri  01 Mar 2013 21:30:41 +0000,3,7,3488,0,neutral,0,Mystery Manor for Android,Android,76,Android,BigLewellyn,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/19gmlrfXpq #androidgames #gameinsight http://t.co/yfXygBXsv5
Fri  01 Mar 2013 21:37:35 +0000,3,7,3489,0,neutral,0,Mystery Manor for Android,Android,80,Android,BigLewellyn,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/19gmlrfXpq #androidgames #gameinsight http://t.co/yIDLckbLUH
Fri  01 Mar 2013 21:40:15 +0000,3,7,3490,0,neutral,0,Mystery Manor for Android,Android,83,Android,BigLewellyn,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/19gmlrfXpq #androidgames #gameinsight http://t.co/jPUgpCKYo0
Fri  01 Mar 2013 21:59:33 +0000,5,1,3491,0,neutral,0,Mystery Manor for Android,Android,597,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/I6s3kxfCfk
Fri  01 Mar 2013 22:00:18 +0000,5,1,3492,0,neutral,0,Mystery Manor for Android,Android,598,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/ueDG74QqVs
Fri  01 Mar 2013 22:07:50 +0000,5,1,3493,0,neutral,0,Mystery Manor for Android,Android,600,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/4Au3h67WiZ
Fri  01 Mar 2013 22:10:16 +0000,5,1,3494,0,neutral,0,Mystery Manor for Android,Android,601,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/PYqM5bFLlo
Fri  01 Mar 2013 22:11:50 +0000,32,154,3495,0,neutral,0,Mystery Manor for Android,Android,550,Android,anne_cooper25,I've just finished new quest! I'd love for you to come and get a gift from me! http://t.co/jQgAC50ekd #android #androidgames #gameinsight
Fri  01 Mar 2013 22:13:40 +0000,0,0,3496,0,neutral,0,Mystery Manor for Android,Android,54,Android,ottzsu,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/jVHddl2TVa #androidgames #gameinsight http://t.co/YVArnMasoY
Fri  01 Mar 2013 22:14:45 +0000,5,1,3497,0,neutral,0,Mystery Manor for Android,Android,603,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/fmR7iec6t8
Fri  01 Mar 2013 22:15:19 +0000,178,902,3498,4,neutral,0,Mystery Manor for Android,Android,677,Android,canecorsojose,I've just finished new quest! I'd love for you to come and get a gift from me! http://t.co/7sjTvBXQ1C #android #androidgames #gameinsight
Fri  01 Mar 2013 22:16:15 +0000,32,154,3499,0,neutral,0,Mystery Manor for Android,Android,551,Android,anne_cooper25,Get Mystery Manor for free! Enter my code - aacf92 - to get bonuses! http://t.co/BD07homb50 #android #androidgames #gameinsight
Fri  01 Mar 2013 22:26:46 +0000,5,1,3500,0,neutral,0,Mystery Manor for Android,Android,606,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/qswbdE7aUS
Fri  01 Mar 2013 22:31:34 +0000,0,0,3501,0,neutral,0,Mystery Manor for Android,Android,15,Android,richassoni1,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/Yh3ORDQhk3 #androidgames #gameinsight http://t.co/tJFDiogrLU
Fri  01 Mar 2013 22:32:25 +0000,5,1,3502,0,neutral,0,Mystery Manor for Android,Android,607,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/nkDg1qU5Il
Fri  01 Mar 2013 22:32:38 +0000,129,164,3503,1,neutral,0,Mystery Manor for Android,Android,4430,Android,ranaomer,I have just reached 14 level in Mystery Manor! http://t.co/uypa4Wk4EB #android #androidgames #gameinsight
Fri  01 Mar 2013 22:34:09 +0000,5,1,3504,0,neutral,0,Mystery Manor for Android,Android,608,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/zvf20Zk4mw
Fri  01 Mar 2013 22:41:09 +0000,5,1,3505,0,neutral,0,Mystery Manor for Android,Android,610,Android,bungler12,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/ZAfGjzgbUr #androidgames #gameinsight http://t.co/SCpuUvwrqJ
Fri  01 Mar 2013 22:41:54 +0000,6,1,3506,0,neutral,0,Mystery Manor for Android,Android,120,Android,rlaalsdud11,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/izl1nyByv4 #androidgames #gameinsight http://t.co/6wxujehllW
Fri  01 Mar 2013 22:46:59 +0000,109,108,3507,0,neutral,0,Mystery Manor for Android,Android,2744,Android,midaia,I've just finished new quest! I'd love for you to come and get a gift from me! http://t.co/h87rUElsei #android #androidgames #gameinsight
Fri  01 Mar 2013 20:39:08 +0000,12,18,3599,0,neutral,0,News24 Android App,Android,16,Android,zandile29,Nurse under fire over Facebook corpse pics http://t.co/DuKRcR8tkj (via News24 Android App)
Fri  01 Mar 2013 18:39:56 +0000,8,16,3699,0,neutral,0,Paradise Island for Android,Android,15,Android,Seagull99320,Just reached level 5 on Paradise Island on my Android http://t.co/InphgPGWYZ #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 19:11:01 +0000,50,89,3700,2,neutral,0,Paradise Island for Android,Android,566,Android,Jodany_M,I've just received an achievement: Super-Magnate http://t.co/3imuQFk716 #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 19:33:04 +0000,25,139,3701,0,neutral,0,Paradise Island for Android,Android,287,Android,tracy_bobinski1,I've just received an achievement: Beginner Spokesperson http://t.co/9nIZZ3G0HS #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 19:33:13 +0000,25,139,3702,0,neutral,0,Paradise Island for Android,Android,287,Android,tracy_bobinski1,I've just received an achievement: Responsive http://t.co/9nIZZ3G0HS #Android #Androidgames #Gameinsight
