id,user,date,source,retweets,text,followers,statuses,listed,friends,source_cleaned,tweettopic
22181,ingerlishman,Fri  01 Mar 2013 21:06:56 +0000,Twitter for Android,0,She is so uncool she still has a blackberry @Fickle_Filly #FF,1174,13141,36,1064,Android,Blackberry
22185,Preeti_3,Fri  01 Mar 2013 21:09:05 +0000,Twitter for Android,0,The way my babaji just called Blackberry 'Rasberry' hahahaaah #LoveHim,223,3705,2,174,Android,Blackberry
22186,Shubham1609,Fri  01 Mar 2013 21:09:23 +0000,Twitter for Android,0,@BlackBerry unnecessary publicity of the #bb10 devices.. they are #overpriced for what they are offering.,6,89,0,101,Android,Blackberry
22196,yuvrajajaysingh,Fri  01 Mar 2013 21:12:44 +0000,Twitter for Android,0,"Really...... #lol ""@BlackBerry: You want the apps? We've got 'em: http://t.co/EE2ncJAQNK""",35,210,0,162,Android,Blackberry
22197,hausofskittles,Fri  01 Mar 2013 21:13:06 +0000,Twitter for Android,0,Aaah finally got rid of my BlackBerry,1287,14293,24,1961,Android,Blackberry
22199,dinaay_sharma,Fri  01 Mar 2013 21:13:34 +0000,Twitter for Android,0,@QuartzMotion WHY THE HELL DID YOU BY A BLACKBERRY DO YOU WANT TO DIE IN ANGER AND REGRET WHILST SUFFERING THE CRAPNESS THAT IS BLACKBERRY,51,524,0,52,Android,Blackberry
22203,neeshpawa,Fri  01 Mar 2013 21:14:39 +0000,Twitter for Android,0,@BlackBerry can't wait,95,432,0,180,Android,Blackberry
22205,ebtbcbennett,Fri  01 Mar 2013 21:14:48 +0000,Twitter for Android,0,Blackberry in da blueberry swisher is super sweet,55,183,0,66,Android,Blackberry
22206,JuviRay,Fri  01 Mar 2013 21:15:19 +0000,Twitter for Android,0,I need dat blackberry,476,26419,0,470,Android,Blackberry
22208,Buff_Me,Fri  01 Mar 2013 21:15:37 +0000,Twitter for Android,0,I want the blackberry 10 tho,882,83311,0,698,Android,Blackberry
22209,clarkspo,Fri  01 Mar 2013 21:15:53 +0000,Twitter for Android,0,@AlanJT26 @BlackBerry this month,144,8380,0,371,Android,Blackberry
22210,Leanneclare11,Fri  01 Mar 2013 21:16:18 +0000,Twitter for Android,0,I won't miss my Xperia u because I'm goin back to blackberry next Bye bye old fone alone blackberry!,48,167,0,278,Android,Blackberry
22211,ChaLovesRihanna,Fri  01 Mar 2013 21:16:25 +0000,Twitter for Android,0,I do want the new blackberry that comes out tho but Im still not suree,2380,26732,28,2385,Android,Blackberry
22212,shum_shumaaax,Fri  01 Mar 2013 21:17:32 +0000,Twitter for Android,0,Going through all the pictures on my blackberry :'),67,696,0,60,Android,Blackberry
22217,ohheytherebob,Fri  01 Mar 2013 21:18:37 +0000,Twitter for Android,0,Can't wait till I get rid of my BlackBerry,573,1466,0,1392,Android,Blackberry
22222,J_Sheridan07,Fri  01 Mar 2013 21:20:03 +0000,Twitter for Android,0,Still do feed up with this stupid so called update from #Samsung....it's just shit now! Might have to go for blackberry or Nokia after this!,67,630,2,265,Android,Blackberry
22239,aminacheboubz,Fri  01 Mar 2013 21:30:15 +0000,Twitter for Android,0,I remember when I had a BlackBerry.. tough times man  tough times.,886,8460,0,464,Android,Blackberry
22241,kaplanlaraskina,Fri  01 Mar 2013 21:30:22 +0000,Twitter for Android,0,Blackberry z10 ?oid:30:22 +000,655,4597,0,429,Android,Blackberry
22250,Dannyb_TGIFresh,Fri  01 Mar 2013 21:32:32 +0000,Twitter for Android,0,Jus copped some blackberry kush!,39,738,0,76,Android,Blackberry
22251,Jodiuh,Fri  01 Mar 2013 21:32:48 +0000,Twitter for Android,0,"@VZWSupport I wouldn't wanna lose me either. Google ""I love my blackberry storm jodiuh"" and you'll see why. I'm THAT guy. :-)",9,12,0,20,Android,Blackberry
22253,justabirdxo,Fri  01 Mar 2013 21:33:06 +0000,Twitter for Android,0,How did my brother get a blackberry as his first phone  but my first phone was a Nokia kmt.,768,21453,2,837,Android,Blackberry
22259,denisesugarxo,Fri  01 Mar 2013 21:34:20 +0000,Twitter for Android,0,I want the new blackberry!!! 30 day til' launch!!,23,949,0,124,Android,Blackberry
22265,Sweeti1Rya,Fri  01 Mar 2013 21:35:35 +0000,Twitter for Android,0,@titemmy2 I dont have a blackberry sorry,668,4591,2,972,Android,Blackberry
22266,LazarusNYC,Fri  01 Mar 2013 21:35:41 +0000,Twitter for Android,0,@BlackBerry I can't  my Blackberry is on the fritz!,286,3817,12,661,Android,Blackberry
22269,BieberDIYA,Fri  01 Mar 2013 21:35:52 +0000,Twitter for Android,0,I miss the blackberry,571,9519,0,488,Android,Blackberry
22272,Cropcirkill,Fri  01 Mar 2013 21:36:21 +0000,Twitter for Android,0,@ohcrickets @Propferf I will answer for Chris and say blackberry.,101,2914,7,254,Android,Blackberry
22274,CoryLCowan,Fri  01 Mar 2013 21:37:26 +0000,Twitter for Android,0,@FreshAirFarmer Good afternoon Andrew! Just curious if ur still using an adroid device and what ur thoughts on the Blackberry 10 are?,303,469,5,278,Android,Blackberry
22275,_ChinGood,Fri  01 Mar 2013 21:38:04 +0000,Twitter for Android,0,My blackberry refuses to work for me now and I don't have my galaxy booo   soon get a next Bb tho so lookout for dat new pin (Y),188,3379,0,188,Android,Blackberry
22285,Sule_95,Fri  01 Mar 2013 21:40:49 +0000,Twitter for Android,0,@NidzyHussain blackberry  not HTC this time...,77,5277,1,196,Android,Blackberry
22286,charsampson_xo,Fri  01 Mar 2013 21:41:22 +0000,Twitter for Android,0,Can't wait till mg BlackBerry works properly,1211,2613,0,1989,Android,Blackberry
22293,devinlopez7,Fri  01 Mar 2013 21:43:57 +0000,Twitter for Android,0,That new blackberry looks so awesome!!,704,18561,8,415,Android,Blackberry
22303,Daisy_Secker,Fri  01 Mar 2013 21:45:34 +0000,Twitter for Android,0,hate my blackberry so much,129,1472,0,189,Android,Blackberry
22305,KarimElSaeed,Fri  01 Mar 2013 21:45:58 +0000,Twitter for Android,0,@FarahAjramNC BlackBerry ??!,213,4740,0,121,Android,Blackberry
22310,YazCohennn,Fri  01 Mar 2013 21:47:02 +0000,Twitter for Android,0,My BlackBerry's playing up. Bitch better work soon or its gonna be thrown at a wall.,335,507,0,315,Android,Blackberry
22312,yardyboss1,Fri  01 Mar 2013 21:47:50 +0000,Twitter for Android,0,Skinny nigga with a fat belly im selling cheese straight of the blackberry!!! (8),290,8620,2,271,Android,Blackberry
22320,DT_Turner69,Fri  01 Mar 2013 21:50:31 +0000,Twitter for Android,0,@BlackBerry Last time I checked this isn't 2008 anymore #you'reirrelevent #Basedgod,52,671,0,62,Android,Blackberry
22324,vlhilyer,Fri  01 Mar 2013 21:51:57 +0000,Twitter for Android,0,i want the new blackberry! looks soo good,138,4030,0,167,Android,Blackberry
22326,GermanBTRusher,Fri  01 Mar 2013 21:52:21 +0000,Twitter for Android,0,OMG  Gooooo Team BlackBerry for the UK!!! #WokWM sry Team Germany 1 &amp; 2 x D,155,2047,0,256,Android,Blackberry
22328,JordanMcfly,Fri  01 Mar 2013 21:52:39 +0000,Twitter for Android,0,I love my new phone its about time I got rid of that peice of shit blackberry,250,12625,1,170,Android,Blackberry
22329,_m3gan,Fri  01 Mar 2013 21:52:52 +0000,Twitter for Android,0,So glad I'm never having a BlackBerry again,688,534,0,565,Android,Blackberry
22330,Daisy_Secker,Fri  01 Mar 2013 21:53:29 +0000,Twitter for Android,0,actually cant put up with my stupid blackberry anymore,129,1473,0,189,Android,Blackberry
22339,pstarunit,Fri  01 Mar 2013 21:55:09 +0000,Twitter for Android,0,@JoJothaDj on ur blackberry  naaaa Sorry,2639,80707,36,1035,Android,Blackberry
22350,Thug_LaeF,Fri  01 Mar 2013 21:57:50 +0000,Twitter for Android,0,Stupidity Blackberry Porsche is even expensive than the new Z10,952,23965,0,769,Android,Blackberry
22352,ChubbzG,Fri  01 Mar 2013 21:58:34 +0000,Twitter for Android,0,@brittanyjudgee3 lol no more blackberry?,503,13568,0,479,Android,Blackberry
22353,pstarunit,Fri  01 Mar 2013 21:58:35 +0000,Twitter for Android,0,@JoJothaDj blackberry was made for only bbm anything else u do gone freeze ur phone  o and u can play caro,2639,80708,36,1035,Android,Blackberry
22356,Its_Ohjayy,Fri  01 Mar 2013 22:00:37 +0000,Twitter for Android,0,Blackberry keeps comin out with new phones.. Why? Yo shit is deaddddd tho,285,1280,0,200,Android,Blackberry
22357,Sheeran13_1D,Fri  01 Mar 2013 22:00:43 +0000,Twitter for Android,0,@FaithHill #askfaith I remember in an interview you said u lost ur blackberry in your house. Did u ever find it?,83,1038,0,197,Android,Blackberry
22365,KiidPrettyBoi,Fri  01 Mar 2013 22:04:03 +0000,Twitter for Android,0,BlackBerry lemonade is pretty good tho,585,6653,0,497,Android,Blackberry
22366,tomas_pascual,Fri  01 Mar 2013 22:04:22 +0000,Twitter for Android,0,"BlackBerry people  a fix is not an improvement



http://t.co/3HGQtLcBMT",28,941,0,92,Android,Blackberry
22368,Davin1111,Fri  01 Mar 2013 22:04:47 +0000,Twitter for Android,0,I just won a Blackberry Z10 #nobiggz #greatwaytoendtheweek,84,409,0,197,Android,Blackberry
22374,Pitupinazo,Fri  01 Mar 2013 22:07:19 +0000,Twitter for Android,0,Bye bye Blackberry,271,4767,0,199,Android,Blackberry
22376,Mr_Oh_Well,Fri  01 Mar 2013 22:07:25 +0000,Twitter for Android,0,"""@BroNympho: @Mr_Oh_Well - They Gave A Brand New BlackBerry Torch...WEAK AS FUCK!!! Lol"" damn but at least u got a smart phone lol",111,25550,0,109,Android,Blackberry
22379,JPTiki,Fri  01 Mar 2013 22:07:44 +0000,Twitter for Android,0,@BlackBerry signed up for this over a month ago and haven't heard a peep. I need a phone and really want to check this out. Hope i can wait!,37,810,0,207,Android,Blackberry
22385,JonnBiggavelli,Fri  01 Mar 2013 22:09:24 +0000,Twitter for Android,0,The new blackberry looks dope,364,27172,2,266,Android,Blackberry
22391,NotPaulCollins,Fri  01 Mar 2013 22:10:17 +0000,Twitter for Android,0,@madisonlatture I kinda miss my blackberry,177,4791,0,237,Android,Blackberry
22392,_tymchargue,Fri  01 Mar 2013 22:10:27 +0000,Twitter for Android,0,If you have a blackberry you should just throw your phone away,449,7969,0,277,Android,Blackberry
22413,Musliimah_oxx,Fri  01 Mar 2013 22:17:40 +0000,Twitter for Android,0,Thats it i am so getting my Blackberry back,610,2323,1,1227,Android,Blackberry
22414,Rhiannagordon_x,Fri  01 Mar 2013 22:17:40 +0000,Twitter for Android,0,Phone is getting worse and worse each day...never buy  BlackBerry,226,890,0,390,Android,Blackberry
22418,phemmylasode,Fri  01 Mar 2013 22:18:56 +0000,Twitter for Android,0,BlackBerry pushes out update for its new Z10 handset http://t.co/YksI1vsYbD,89,2692,0,129,Android,Blackberry
22422,TheBrit7,Fri  01 Mar 2013 22:19:57 +0000,Twitter for Android,0,People that still own Blackberry's till today  I'm sorry.,128,8305,2,86,Android,Blackberry
22423,Bitch_BiteMee,Fri  01 Mar 2013 22:20:13 +0000,Twitter for Android,0,bringing BlackBerry back. . . http://t.co/moii3DE2Dj,1400,89459,109,230,Android,Blackberry
22426,go_on_lewis,Fri  01 Mar 2013 22:21:21 +0000,Twitter for Android,0,Smashed my blackberry so using my sisters old phone so no one bbm me just text me if you need me 07866550722,319,566,0,328,Android,Blackberry
22430,tiffchanderpaul,Fri  01 Mar 2013 22:21:47 +0000,Twitter for Android,0,when i had my BlackBerry i use to tweet all the time.,467,26203,2,267,Android,Blackberry
22431,BigWil42,Fri  01 Mar 2013 22:21:48 +0000,Twitter for Android,0,Blackberry Z10.......do people still gadget blackberry? I feel like it's so 2007,49,5697,0,49,Android,Blackberry
22444,kristinaxingram,Fri  01 Mar 2013 22:24:04 +0000,Twitter for Android,0,Ok  so ive lost my ipod  lost my blackberry and cant turn the heating up in my room...so im sat hear tweeting about my problems. Problem?,154,901,0,256,Android,Blackberry
22446,Saperek,Fri  01 Mar 2013 22:24:14 +0000,Twitter for Android,0,Movie library still waiting for blackberry approval,8,78,0,9,Android,Blackberry
22451,Stevemizener,Fri  01 Mar 2013 22:25:17 +0000,Twitter for Android,0,@sam_leon22  do a couple shots of blackberry brandy that will Do the trick or I'm sure Dustin might know something to help :),35,401,1,282,Android,Blackberry
22452,Saperek,Fri  01 Mar 2013 22:25:34 +0000,Twitter for Android,0,Ever wanted to do Your own animation? Frame animator coming soon to blackberry playbook.,8,79,0,9,Android,Blackberry
22454,MukiOz,Fri  01 Mar 2013 22:27:20 +0000,Twitter for Android,0,"""@Jaydetta: @MukiOz So mi haffi big up the legend Bob Marley!"" blackberry phone anytime goal call we",397,4701,0,320,Android,Blackberry
22469,loishuntx,Fri  01 Mar 2013 22:33:34 +0000,Twitter for Android,0,My blackberry best come tomorrow.,442,3548,0,145,Android,Blackberry
22475,awatermolen,Fri  01 Mar 2013 22:35:31 +0000,Twitter for Android,0,@BlackBerry when will the Q10 be available in Wisconsin?,46,659,0,102,Android,Blackberry
22476,kelseeyjaackson,Fri  01 Mar 2013 22:35:52 +0000,Twitter for Android,0,finally got rid of the blackberry! Follow meeeee on instagram : kelseyjacks  ;),176,591,6,173,Android,Blackberry
22489,KHALIFA_47,Fri  01 Mar 2013 22:39:27 +0000,Twitter for Android,0,My blackberry is amazing' well you won't be saying that after few months,3899,15535,0,2762,Android,Blackberry
22502,Hollie12344,Fri  01 Mar 2013 22:42:43 +0000,Twitter for Android,0,I want a blackberry again.,176,2023,0,135,Android,Blackberry
22510,emijuarez2510,Fri  01 Mar 2013 22:45:22 +0000,Twitter for Android,0,"""@RatchetAfrican: 10 year olds have a Blackberry  an iPad  a laptop  and a Facebook... When I was 10  I felt cool with my new markers.""",4,28,0,8,Android,Blackberry
22515,kristi_lala,Fri  01 Mar 2013 22:47:39 +0000,Twitter for Android,0,my blackberry looks so badass http://t.co/J9Qka8NeNE,891,98819,38,774,Android,Blackberry
22516,_ItsHumanNature,Fri  01 Mar 2013 22:48:10 +0000,Twitter for Android,0,"""@JordanMcfly: I love my new phone its about time I got rid of that peice of shit blackberry"" FINALLY!",252,19427,1,117,Android,Blackberry
22518,xogisela,Fri  01 Mar 2013 22:49:19 +0000,Twitter for Android,0,Haha came up one some bitches blackberry,122,9593,0,121,Android,Blackberry
22519,JuviRay,Fri  01 Mar 2013 22:49:21 +0000,Twitter for Android,0,I just want the blackberry 10 along with some jays to match my socks and a couple cardigans. That's it,476,26424,0,470,Android,Blackberry
22525,AmandaRose_pro,Fri  01 Mar 2013 22:50:28 +0000,Twitter for Android,0,No  Bell. Blackberry 10 or any of them did not just get better. They are and always will be a piece of shit.,54,6439,0,196,Android,Blackberry
22528,baSmitty007,Fri  01 Mar 2013 22:50:45 +0000,Twitter for Android,0,@BBiggs23 @Hug_machine I just traded my blackberry jam out of my mre for some tabasco sauce ..#win,33,87,1,185,Android,Blackberry
22532,DylanRohoman,Fri  01 Mar 2013 22:51:33 +0000,Twitter for Android,0,@_RobbStark_ guess you aren't aware... blackberry sucks :),55,556,0,52,Android,Blackberry
22534,coleeyolee,Fri  01 Mar 2013 22:51:48 +0000,Twitter for Android,0,"""@itani93: I think my BlackBerry caught a virus.. #Shoot :|"" cause blackberry's are shiiiiiit :D",558,13735,2,841,Android,Blackberry
22536,Bawsontour,Fri  01 Mar 2013 22:52:47 +0000,Twitter for Android,0,@AoifeGunning blackberry,315,4656,0,358,Android,Blackberry
22546,_BillyHutton,Fri  01 Mar 2013 22:55:10 +0000,Twitter for Android,0,@BlackBerry  you shit fucking cunts with some fuck off update now my phone isn't working sort it fucking out.,92,2524,0,208,Android,Blackberry
22565,cold_PHad3,Fri  01 Mar 2013 22:58:55 +0000,Twitter for Android,0,"*clouds disappear and the sun shines brighter* ""@Rojohead_beauty: No more blackberry! Thank you God! Lol.""",558,9721,1,586,Android,Blackberry
22567,_Liddobitty,Fri  01 Mar 2013 22:59:34 +0000,Twitter for Android,0,my blackberry full wit a whole bunch of niggas! waisting time steady tryna get you back get yuback in my lifeee yea you dnt care yu dnt care,333,22186,0,485,Android,Blackberry
22570,snider_justin,Fri  01 Mar 2013 23:00:01 +0000,Twitter for Android,0,Very intrigued by the new blackberry z10.......hmmm,148,535,1,173,Android,Blackberry
22571,__MissSpeedUp,Fri  01 Mar 2013 23:00:19 +0000,Twitter for Android,0,I be glad when prepaid get 4G on qeshhh iwant tht blackberry 4G phone,818,15641,3,1055,Android,Blackberry
22573,Ryanpeltier100,Fri  01 Mar 2013 23:01:08 +0000,Twitter for Android,0,Does anyone have a blackberry they wanna get rid of?,136,442,0,335,Android,Blackberry
22577,Bailey_Jermy,Fri  01 Mar 2013 23:03:00 +0000,Twitter for Android,0,@JordClinton1 i havent got a blackberry why what did you want? X,226,1195,0,193,Android,Blackberry
22586,iam_youngace,Fri  01 Mar 2013 23:05:23 +0000,Twitter for Android,0,"Looool ""@AcesOnSpades: @iAmSorrell LMAOOOOOOOOOOOOOO abeg no crash her phone. Blackberry can't carry that much weight.""",847,69937,6,548,Android,Blackberry
22587,odeleee,Fri  01 Mar 2013 23:05:30 +0000,Twitter for Android,0,#blackberry #z10 #fail .. never saw complicated phone like #z10,398,2242,0,1197,Android,Blackberry
22596,clarkspo,Fri  01 Mar 2013 23:08:51 +0000,Twitter for Android,0,@brownbynatur @AlanJT26 @BlackBerry no native actually.. Stop hating because u have a shitty tallphone 5 lol,144,8389,0,371,Android,Blackberry
22597,ImamFauziHamran,Fri  01 Mar 2013 23:08:59 +0000,Twitter for Android,0,@stephanie_yrb pin blackberry?,391,6762,0,132,Android,Blackberry
22605,truk_ent100,Fri  01 Mar 2013 23:11:14 +0000,Twitter for Android,0,Blackberry playbook give away TRUK entertainment beach trip,25,99,0,12,Android,Blackberry
22606,KristensWife,Fri  01 Mar 2013 23:11:18 +0000,Twitter for Android,0,@Hadtobeyoukstew @TwiRobstenTay I used to love my BlackBerry so I know what you mean haha,1419,41095,2,902,Android,Blackberry
22607,nigel_preece,Fri  01 Mar 2013 23:11:36 +0000,Twitter for Android,0,Goodbye Blackberry...,20,433,0,53,Android,Blackberry
22610,hannahodonoghue,Fri  01 Mar 2013 23:12:17 +0000,Twitter for Android,0,@Arifgokmen no i cant! I feel like a blackberry bell end,949,17382,1,581,Android,Blackberry
22612,kaycouz31,Fri  01 Mar 2013 23:13:10 +0000,Twitter for Android,0,Good bye smartphone hello blackberry. http://t.co/eyh4QAEZsP,4,53,0,19,Android,Blackberry
22614,nickOConnor13,Fri  01 Mar 2013 23:13:16 +0000,Twitter for Android,0,@_CaitVictoriaa ohhhh noooo:-( when you get a charger you'll have the text:D samsung s2 chargers fit blackberry's:),458,2307,0,1024,Android,Blackberry
22627,caitlinannhass,Fri  01 Mar 2013 23:15:45 +0000,Twitter for Android,0,@jennafossey oh I wish I had that!! #BlackBerry bold for me:),96,866,0,198,Android,Blackberry
22629,vshookII,Fri  01 Mar 2013 23:16:53 +0000,Twitter for Android,0,"they still make these? ''Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/7FaRxjcVBi""",35,201,0,108,Android,Blackberry
22632,amirmohdidris,Fri  01 Mar 2013 23:17:26 +0000,Twitter for Android,0,"Life was much easier when BLACKBERRY and APPLE were just fruits!!!

MOTS: Nak Sarap Apa Pagi Ni ~ Mood Lapar",2,32,0,32,Android,Blackberry
22633,_bwilliam5,Fri  01 Mar 2013 23:17:32 +0000,Twitter for Android,0,@xo_kissmyKiCKS wassup with that blackberry?,1028,14661,1,806,Android,Blackberry
22635,PatWallace,Fri  01 Mar 2013 23:18:21 +0000,Twitter for Android,0,I won this for selling the most z10 BlackBerry http://t.co/ycOzNF4MVl,905,20749,33,681,Android,Blackberry
22636,JoshParkerXXX,Fri  01 Mar 2013 23:18:24 +0000,Twitter for Android,0,@RickyMathisXXX BlackBerry or Bareback. Lol x,433,905,1,518,Android,Blackberry
22641,katelllllynn,Fri  01 Mar 2013 23:19:56 +0000,Twitter for Android,0,"""@SwagPrice: Wait people still have blackberry phones? ????????"" blackberry was my life.",256,29308,2,167,Android,Blackberry
22642,Unsignd_Prodigy,Fri  01 Mar 2013 23:20:06 +0000,Twitter for Android,0,I plan on gettin that new blackberry sometime in April,283,7572,1,300,Android,Blackberry
22649,hannahodonoghue,Fri  01 Mar 2013 23:21:39 +0000,Twitter for Android,0,@Arifgokmen its still better than having a blackberry so im chilllllin,949,17385,1,581,Android,Blackberry
22658,Mikey_J99,Fri  01 Mar 2013 23:23:39 +0000,Twitter for Android,0,@Gino5778 @BlackBerry&lt;&gt; The galaxy S3 is hands down  the best phone I've ever owned.. But the choice is yours.. Choose wisely young padawan,106,1852,1,77,Android,Blackberry
22660,Danielle_888,Fri  01 Mar 2013 23:24:11 +0000,Twitter for Android,0,Love my new phone :-) bye bye blackberry,91,1235,0,137,Android,Blackberry
22663,ewhittle_,Fri  01 Mar 2013 23:25:02 +0000,Twitter for Android,0,Just need to find my blackberry now,329,5863,0,105,Android,Blackberry
22664,Floodboi777,Fri  01 Mar 2013 23:25:56 +0000,Twitter for Android,0,Blackberry's are crap. I'm glad i got rid of mine,617,16168,0,485,Android,Blackberry
22671,engsocyu,Fri  01 Mar 2013 23:27:41 +0000,Twitter for Android,0,Work in progress... #bb10 by @blackberry workshop happening now at @LassondeSchool LAS B. #yorku http://t.co/zDzRYX6nWZ,228,238,13,297,Android,Blackberry
22674,awwshucks89,Fri  01 Mar 2013 23:28:00 +0000,Twitter for Android,0,New blackberry z10 http://t.co/xRg70JkmfI,132,4390,1,133,Android,Blackberry
22675,Bs7arx,Fri  01 Mar 2013 23:28:13 +0000,Twitter for Android,0,@1977hayat hey it is my pleasure to be able to add in my blackberry and u havr some nice pics,27,36,0,466,Android,Blackberry
22677,awwshucks89,Fri  01 Mar 2013 23:29:11 +0000,Twitter for Android,0,New blackberry z10 released late March Early April http://t.co/UZGQRd4CzX,132,4392,1,133,Android,Blackberry
22679,wimpyastronaut,Fri  01 Mar 2013 23:29:15 +0000,Twitter for Android,0,I dont miss my blackberry,254,7382,0,298,Android,Blackberry
22681,hussam_o_r,Fri  01 Mar 2013 23:29:22 +0000,Twitter for Android,0,Shrinking your BlackBerry OS with BB Boss http://t.co/fA9XJDSKju,64,162,0,96,Android,Blackberry
22688,JohnQRoberts99,Fri  01 Mar 2013 23:32:02 +0000,Twitter for Android,0,@makeitmio It is good. I'm drinking cherry blackberry now. :-),35,270,0,220,Android,Blackberry
22692,alevargas11,Fri  01 Mar 2013 23:32:38 +0000,Twitter for Android,0,Vendo Blackberry torch 9860 $350 @TweetsdePromo @MercadoLibreEc @CompraVentaEc,68,475,1,71,Android,Blackberry
22697,DilrajSadhera,Fri  01 Mar 2013 23:34:03 +0000,Twitter for Android,0,Not having a blackberry is one of the best things ever,430,11128,0,294,Android,Blackberry
22700,whitneyraemintz,Fri  01 Mar 2013 23:34:41 +0000,Twitter for Android,0,Finally got rid of the  blackberry!!!,175,1275,0,271,Android,Blackberry
22701,lizzyyyyx,Fri  01 Mar 2013 23:34:54 +0000,Twitter for Android,0,Don't miss my BlackBerry  but miss bbm,1361,55547,31,1011,Android,Blackberry
22707,LiaAvanzato,Fri  01 Mar 2013 23:36:30 +0000,Twitter for Android,0,Need my blackberry  life is so boring...,63,151,0,49,Android,Blackberry
22709,OliviaBarbs,Fri  01 Mar 2013 23:36:49 +0000,Twitter for Android,0,"Hate walking round oxford and get the classic line ""wotz ur bb babes"" 1) I do dont have a BlackBerry 2) fuck off and 3) talk English.",1637,18051,2,892,Android,Blackberry
22711,flavorfusion200,Fri  01 Mar 2013 23:37:03 +0000,Twitter for Android,0,Blackberry Farm's Duck and Dumplings Recipe http://t.co/UDyi4AOicB via @Gilt,1114,12815,18,1649,Android,Blackberry
22712,_KellyEvans,Fri  01 Mar 2013 23:37:09 +0000,Twitter for Android,0,Blackberry iced tea is the reg,351,10610,1,549,Android,Blackberry
27441,inpoco,Fri  01 Mar 2013 19:13:06 +0000,UberSocial for Android,0,I really miss my blackberry. This is not a good ti,198,19308,1,122,Android,Blackberry
27442,KawahPutih_ID,Fri  01 Mar 2013 19:57:40 +0000,UberSocial for Android,0,Brp an om RT @just27jayz Wts blackberry style 9670 new BM @KawahPutih_ID @Cornering_Indo http://t.co/0PGYmhuJD1,175,1395,0,479,Android,Blackberry
27443,Cristaliano,Fri  01 Mar 2013 21:05:48 +0000,UberSocial for Android,0,@Krisztiiiii i like it  better than blackberry  which forever trolling me ei,100,9431,1,105,Android,Blackberry
27450,TimUdinski,Fri  01 Mar 2013 22:32:15 +0000,UberSocial for Android,0,Yahoo Does Some Spring Cleaning: Shuts Down Avatars  App Search  Sports IQ  Clues  Updates API And Its BlackBerry App http://t.co/Dcg1QTM1vH,67,1990,0,59,Android,Blackberry

