,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
27565,28144,xoubaedah,Fri  01 Mar 2013 21:45:32 +0000,UberSocial for BlackBerry,0,RT @LaughorYawn: Your tweeting VIA ANDROID doesn't mean your IQ is higher than someone that tweets via NOKIA,1021,29050,3,424,BlackBerry,Android
27567,28146,marshal1050,Fri  01 Mar 2013 21:48:05 +0000,UberSocial for BlackBerry,0,RT @LaughorYawn: Your tweeting VIA ANDROID doesn't mean your IQ is higher than someone that tweets via NOKIA,194,2667,0,224,BlackBerry,Android
27568,28147,TeemaMaigana,Fri  01 Mar 2013 21:49:11 +0000,UberSocial for BlackBerry,0,RT @LaughorYawn: Your tweeting VIA ANDROID doesn't mean your IQ is higher than someone that tweets via NOKIA,472,17669,0,210,BlackBerry,Android
27576,28155,mstracylee,Fri  01 Mar 2013 21:54:40 +0000,UberSocial for BlackBerry,0,#doit RT @johnalessio79: Im thinking about get rid of my Android smartphone &amp; going back to a pager ....... ... http://t.co/32kF8ET86f,30473,25481,734,925,BlackBerry,Android
27586,28165,JustinSuave,Fri  01 Mar 2013 22:16:36 +0000,UberSocial for BlackBerry,0,"""UberSocial For Android"" what an asshole :(",710,122561,6,336,BlackBerry,Android
27587,28166,JustinSuave,Fri  01 Mar 2013 22:21:58 +0000,UberSocial for BlackBerry,0,"Lol your bundles will run out an you'll be back on your bb RT @Thube_lihle: :-) RT JustinSuave ""UberSocial For Android"" what an asshole :(",710,122566,6,336,BlackBerry,Android
27588,28167,Super_Beavs,Fri  01 Mar 2013 22:28:53 +0000,UberSocial for BlackBerry,0,200$ deal !!!!!! RT @DwannieD: Android phone for sale....if your interested Dm me,282,39240,0,244,BlackBerry,Android
27596,28176,TheLionMint,Fri  01 Mar 2013 23:12:00 +0000,UberSocial for BlackBerry,0,@msafara_ that's what I was thinking. I miss a few android twitter clients,2926,100283,16,770,BlackBerry,Android
27598,28178,fredierror,Fri  01 Mar 2013 23:14:08 +0000,UberSocial for BlackBerry,0,Lu android black? RT @bimr_: Wow she's fuckin cute... let me know your name please,80,4054,0,133,BlackBerry,Android
27605,28187,Siwisusan,Fri  01 Mar 2013 23:39:20 +0000,UberSocial for BlackBerry,0,Early Bird@Centro Galaxy 2-3 March 13 Disc up to 50% 5X Points win prizes up to 54 juta:Android Tab 7.0 &amp; ... http://t.co/tp7VbszhPh,66,372,0,162,BlackBerry,Android
7957,7957,BradAitken,Fri  01 Mar 2013 21:57:34 +0000,Twitter for BlackBerry,0,@MisterSling any chance of sling porting the android app over for use on my new blackberry z10? #z10 #bb10 #blackberry,7,8,0,47,BlackBerry,Android_BB
8252,8252,MasumaRx,Fri  01 Mar 2013 19:53:30 +0000,Twitter for BlackBerry??,0,My little brother gets a buggy  android  blackberry  and money for his birthday. He only turned 10.,133,2836,0,45,BlackBerry,Android_BB
8287,8287,EdwardTheStoner,Fri  01 Mar 2013 20:02:49 +0000,Twitter for BlackBerry??,0,@21SHELLEY hate a blackberry with all my heart &amp; soul! But don't know what phone to choose :( that's why I asked which Android you're using,484,12548,2,144,BlackBerry,Android_BB
8321,8321,AHMIMAN,Fri  01 Mar 2013 20:09:23 +0000,Twitter for BlackBerry??,0,#instagram  #android #bbm #blackberry,351,4342,0,360,BlackBerry,Android_BB
8988,8989,rr_yy,Fri  01 Mar 2013 22:52:35 +0000,Twitter for BlackBerry??,0,"""@AllAboutMyBB: The new twitter for Android 3.6 runs very well sideloaded on to my Z10. #TeamBlackBerry""",1598,614,24,175,BlackBerry,Android_BB
9023,9024,dizzleduchess,Fri  01 Mar 2013 22:59:32 +0000,Twitter for BlackBerry??,0,@YunngNatnFree lool  yh switched to android nd blackberry :). How have u been?,2062,35034,2,1313,BlackBerry,Android_BB
9099,9100,muhamadramdan7,Fri  01 Mar 2013 23:20:38 +0000,Twitter for BlackBerry??,0,Android VS Blackberry?,274,2390,0,256,BlackBerry,Android_BB
9150,9151,Nyraa0,Fri  01 Mar 2013 23:35:29 +0000,Twitter for BlackBerry??,0,@MutazAchraf android&lt;&lt;blackberry .-.,500,8010,2,266,BlackBerry,Android_BB
12654,12655,Miss_Chanelle,Fri  01 Mar 2013 20:20:20 +0000,UberSocial for BlackBerry,0,Via twitter for Blackberry RT @R_cHEsTEr_N: I have joined @Miss_Chanelle and the rest of the android fanatics.....,508,28224,2,148,BlackBerry,Android_BB
22824,23256,BradAitken,Fri  01 Mar 2013 21:57:34 +0000,Twitter for BlackBerry,0,@MisterSling any chance of sling porting the android app over for use on my new blackberry z10? #z10 #bb10 #blackberry,7,8,0,47,BlackBerry,Android_BB
23119,23558,MasumaRx,Fri  01 Mar 2013 19:53:30 +0000,Twitter for BlackBerry??,0,My little brother gets a buggy  android  blackberry  and money for his birthday. He only turned 10.,133,2836,0,45,BlackBerry,Android_BB
23154,23593,EdwardTheStoner,Fri  01 Mar 2013 20:02:49 +0000,Twitter for BlackBerry??,0,@21SHELLEY hate a blackberry with all my heart &amp; soul! But don't know what phone to choose :( that's why I asked which Android you're using,484,12548,2,144,BlackBerry,Android_BB
23188,23627,AHMIMAN,Fri  01 Mar 2013 20:09:23 +0000,Twitter for BlackBerry??,0,#instagram  #android #bbm #blackberry,351,4342,0,360,BlackBerry,Android_BB
23856,24320,rr_yy,Fri  01 Mar 2013 22:52:35 +0000,Twitter for BlackBerry??,0,"""@AllAboutMyBB: The new twitter for Android 3.6 runs very well sideloaded on to my Z10. #TeamBlackBerry""",1598,614,24,175,BlackBerry,Android_BB
23891,24356,dizzleduchess,Fri  01 Mar 2013 22:59:32 +0000,Twitter for BlackBerry??,0,@YunngNatnFree lool  yh switched to android nd blackberry :). How have u been?,2062,35034,2,1313,BlackBerry,Android_BB
23967,24435,muhamadramdan7,Fri  01 Mar 2013 23:20:38 +0000,Twitter for BlackBerry??,0,Android VS Blackberry?,274,2390,0,256,BlackBerry,Android_BB
24018,24488,Nyraa0,Fri  01 Mar 2013 23:35:29 +0000,Twitter for BlackBerry??,0,@MutazAchraf android&lt;&lt;blackberry .-.,500,8010,2,266,BlackBerry,Android_BB
27522,28101,Miss_Chanelle,Fri  01 Mar 2013 20:20:20 +0000,UberSocial for BlackBerry,0,Via twitter for Blackberry RT @R_cHEsTEr_N: I have joined @Miss_Chanelle and the rest of the android fanatics.....,508,28224,2,148,BlackBerry,Android_BB
7859,7859,SafwanR,Fri  01 Mar 2013 18:43:37 +0000,Twitter for BlackBerry,0,Further confirmation that 50% of Z10 sales are coming from Android and iOS owners | http://t.co/WSPugF64MF http://t.co/o3zvAP7tMt,113,4618,0,224,BlackBerry,Android_iOS
7891,7891,SkypilotOfHope,Fri  01 Mar 2013 19:40:05 +0000,Twitter for BlackBerry,0,"#FTW 50% of Z10 sales r Android &amp; iOS owners! 
http://t.co/lQe6eWSttB",1035,19513,73,935,BlackBerry,Android_iOS
7906,7906,sdiedericks,Fri  01 Mar 2013 20:14:22 +0000,Twitter for BlackBerry,0,"50% of #Z10 sales come from Android &amp; iOS owners.

http://t.co/Qer8sfHmY3",952,19791,32,703,BlackBerry,Android_iOS
7946,7946,Maxim_Brock_U,Fri  01 Mar 2013 21:41:57 +0000,Twitter for BlackBerry,0,"50% of Z10 sales coming from Android and iOS 

http://t.co/UL9CZ7B7zS",103,674,7,189,BlackBerry,Android_iOS
8013,8013,Shollleee_,Fri  01 Mar 2013 18:41:03 +0000,Twitter for BlackBerry??,0,"Android den ""@freeman4all44: (((( IPHONE5 ))))&gt;&gt;&gt;""@Mr_Hardey:Twitter ain't 4 every bb users""""",421,5869,1,327,BlackBerry,Android_iOS
8205,8205,Crystal__bbyy,Fri  01 Mar 2013 19:34:36 +0000,Twitter for BlackBerry??,0,And the debate still continues.. Android or iPhone.,179,7107,0,158,BlackBerry,Android_iOS
8325,8325,Bitch_im_starsy,Fri  01 Mar 2013 20:09:44 +0000,Twitter for BlackBerry??,0,"Aswear""@wolleey: Even the ones with android ""@Bitch_im_starsy: All These iPhone Tweeps Need To Chill The Fuck Out""""",9782,179089,62,1238,BlackBerry,Android_iOS
8437,8437,KN1X,Fri  01 Mar 2013 20:38:45 +0000,Twitter for BlackBerry??,0,@MsKee93 ...just means u need a better phone *coughs* iPhone *coughs* an Android,207,6662,0,284,BlackBerry,Android_iOS
8498,8498,JustinQuinlan_,Fri  01 Mar 2013 20:56:11 +0000,Twitter for BlackBerry??,0,I did some pages of the Pac app for iOs and android today...we will be rich out of this world very shortly!,232,1324,3,243,BlackBerry,Android_iOS
8594,8595,DeaOrtolani,Fri  01 Mar 2013 21:18:08 +0000,Twitter for BlackBerry??,0,"""@verge: Tu Go app lets O2 UK customers use their mobile number with any iOS or Android device http://t.co/WOnWFmpTQY""",193,550,1,547,BlackBerry,Android_iOS
8959,8960,BBfandomguy,Fri  01 Mar 2013 22:45:41 +0000,Twitter for BlackBerry??,0,Further confirmation that 50% of Z10 sales are coming from Android and iOS owners http://t.co/8zIYjkLCJC,370,31771,1,765,BlackBerry,Android_iOS
12598,12599,Angi_Rockstar,Fri  01 Mar 2013 18:47:51 +0000,UberSocial for BlackBerry,0,The htc looks powerful  but Iphone5 is temptin too RT @Eircans: @Angi_Rockstar @angi_rockstar I am thinking of going android as well :),188,3311,0,374,BlackBerry,Android_iOS
12614,12615,Zlevenz,Fri  01 Mar 2013 19:21:39 +0000,UberSocial for BlackBerry,0,@AbdulRashiid_ u hv to hv android or ios,216,6915,0,236,BlackBerry,Android_iOS
12722,12723,doliphoto,Fri  01 Mar 2013 22:43:10 +0000,UberSocial for BlackBerry,0,RT @digitaloskar: Photoshop for iPhone and Android Now Shipping http://t.co/3mJoEcmpsG #photography,216,2105,1,338,BlackBerry,Android_iOS
12725,12726,mel_smitty,Fri  01 Mar 2013 22:49:39 +0000,UberSocial for BlackBerry,0,Is it strange that I don't want an iphone or an android fone... I like bbs and bbm 2 much lol,196,32365,2,251,BlackBerry,Android_iOS
22726,23156,SafwanR,Fri  01 Mar 2013 18:43:37 +0000,Twitter for BlackBerry,0,Further confirmation that 50% of Z10 sales are coming from Android and iOS owners | http://t.co/WSPugF64MF http://t.co/o3zvAP7tMt,113,4618,0,224,BlackBerry,Android_iOS
22758,23189,SkypilotOfHope,Fri  01 Mar 2013 19:40:05 +0000,Twitter for BlackBerry,0,"#FTW 50% of Z10 sales r Android &amp; iOS owners! 
http://t.co/lQe6eWSttB",1035,19513,73,935,BlackBerry,Android_iOS
22773,23205,sdiedericks,Fri  01 Mar 2013 20:14:22 +0000,Twitter for BlackBerry,0,"50% of #Z10 sales come from Android &amp; iOS owners.

http://t.co/Qer8sfHmY3",952,19791,32,703,BlackBerry,Android_iOS
22813,23245,Maxim_Brock_U,Fri  01 Mar 2013 21:41:57 +0000,Twitter for BlackBerry,0,"50% of Z10 sales coming from Android and iOS 

http://t.co/UL9CZ7B7zS",103,674,7,189,BlackBerry,Android_iOS
22880,23312,Shollleee_,Fri  01 Mar 2013 18:41:03 +0000,Twitter for BlackBerry??,0,"Android den ""@freeman4all44: (((( IPHONE5 ))))&gt;&gt;&gt;""@Mr_Hardey:Twitter ain't 4 every bb users""""",421,5869,1,327,BlackBerry,Android_iOS
23072,23511,Crystal__bbyy,Fri  01 Mar 2013 19:34:36 +0000,Twitter for BlackBerry??,0,And the debate still continues.. Android or iPhone.,179,7107,0,158,BlackBerry,Android_iOS
23192,23631,Bitch_im_starsy,Fri  01 Mar 2013 20:09:44 +0000,Twitter for BlackBerry??,0,"Aswear""@wolleey: Even the ones with android ""@Bitch_im_starsy: All These iPhone Tweeps Need To Chill The Fuck Out""""",9782,179089,62,1238,BlackBerry,Android_iOS
23304,23745,KN1X,Fri  01 Mar 2013 20:38:45 +0000,Twitter for BlackBerry??,0,@MsKee93 ...just means u need a better phone *coughs* iPhone *coughs* an Android,207,6662,0,284,BlackBerry,Android_iOS
23365,23807,JustinQuinlan_,Fri  01 Mar 2013 20:56:11 +0000,Twitter for BlackBerry??,0,I did some pages of the Pac app for iOs and android today...we will be rich out of this world very shortly!,232,1324,3,243,BlackBerry,Android_iOS
23462,23910,DeaOrtolani,Fri  01 Mar 2013 21:18:08 +0000,Twitter for BlackBerry??,0,"""@verge: Tu Go app lets O2 UK customers use their mobile number with any iOS or Android device http://t.co/WOnWFmpTQY""",193,550,1,547,BlackBerry,Android_iOS
23827,24290,BBfandomguy,Fri  01 Mar 2013 22:45:41 +0000,Twitter for BlackBerry??,0,Further confirmation that 50% of Z10 sales are coming from Android and iOS owners http://t.co/8zIYjkLCJC,370,31771,1,765,BlackBerry,Android_iOS
27466,28044,Angi_Rockstar,Fri  01 Mar 2013 18:47:51 +0000,UberSocial for BlackBerry,0,The htc looks powerful  but Iphone5 is temptin too RT @Eircans: @Angi_Rockstar @angi_rockstar I am thinking of going android as well :),188,3311,0,374,BlackBerry,Android_iOS
27482,28060,Zlevenz,Fri  01 Mar 2013 19:21:39 +0000,UberSocial for BlackBerry,0,@AbdulRashiid_ u hv to hv android or ios,216,6915,0,236,BlackBerry,Android_iOS
27590,28169,doliphoto,Fri  01 Mar 2013 22:43:10 +0000,UberSocial for BlackBerry,0,RT @digitaloskar: Photoshop for iPhone and Android Now Shipping http://t.co/3mJoEcmpsG #photography,216,2105,1,338,BlackBerry,Android_iOS
27593,28172,mel_smitty,Fri  01 Mar 2013 22:49:39 +0000,UberSocial for BlackBerry,0,Is it strange that I don't want an iphone or an android fone... I like bbs and bbm 2 much lol,196,32365,2,251,BlackBerry,Android_iOS
7902,7902,Richard_GDS,Fri  01 Mar 2013 20:06:53 +0000,Twitter for BlackBerry,0,BlackBerry Z10 sales: 1/2 in Canada  1/3 in UK from iPhone  Android | BGR http://t.co/aSggZoTm2q,39,569,0,111,BlackBerry,Android_iOS_BB
7954,7954,MarkHale,Fri  01 Mar 2013 21:53:58 +0000,Twitter for BlackBerry,0,50% of BlackBerry Z10 sales coming from Android and iPhone users. #BlackBerry  #Z10 http://t.co/QZKhTI587M,41,394,0,70,BlackBerry,Android_iOS_BB
8089,8089,cashnowphones,Fri  01 Mar 2013 19:06:55 +0000,Twitter for BlackBerry??,0,Android and iPhone users may be giving BlackBerry a shot http://t.co/b3v1MzqJu0,52,411,0,99,BlackBerry,Android_iOS_BB
8219,8219,MeggDesmond,Fri  01 Mar 2013 19:35:58 +0000,Twitter for BlackBerry??,0,Wise world of Twitter  should I join the iPhone world? The Android bandwagon? Or  do I dare...BlackBerry 10?,128,2635,6,222,BlackBerry,Android_iOS_BB
8288,8288,icemanswimmer,Fri  01 Mar 2013 20:02:50 +0000,Twitter for BlackBerry??,0,BlackBerry coup confirmed: iPhone  Android users make up half of Z10 sales in Canada  one-third in UK http://t.co/HKmoXSEBU2 @LuisGyG,146,1763,1,522,BlackBerry,Android_iOS_BB
8736,8737,OhioDongaldo,Fri  01 Mar 2013 21:53:57 +0000,Twitter for BlackBerry??,0,"It exists O""@diladilly: Lmao!! RT Ohio: Techno Android?""@LORD_MILLER01: Android and iphoneRT @David_brownhkn: Android &gt; Iphone or blackberry",452,19860,0,452,BlackBerry,Android_iOS_BB
9001,9002,xovanessax3,Fri  01 Mar 2013 22:54:27 +0000,Twitter for BlackBerry??,0,Having a blackberry in an iphone/android world... #suckstosuck,185,13340,0,165,BlackBerry,Android_iOS_BB
9002,9003,holgermu,Fri  01 Mar 2013 22:54:38 +0000,Twitter for BlackBerry??,0,Looks like BlackBerry Z10 Appeals to iPhone and Android Users - 50% of #Candian and 33% of UK users are new to #BB10 http://t.co/NEliXOj1Eq,243,2319,5,331,BlackBerry,Android_iOS_BB
12691,12692,sectionsix,Fri  01 Mar 2013 21:35:06 +0000,UberSocial for BlackBerry,0,"BlackBerry Says Z10 Appeals to iPhone and Android Users
http://t.co/ioY7GF3mF8",117,7491,3,269,BlackBerry,Android_iOS_BB
12704,12705,diladilly,Fri  01 Mar 2013 21:52:30 +0000,UberSocial for BlackBerry,0,"Lmao!! RT @OhioDongaldo: Techno Android?""@LORD_MILLER01: Android and iphoneRT @David_brownhkn: Android &gt; Iphone or blackberry?""""",566,4621,1,553,BlackBerry,Android_iOS_BB
12707,12708,LORD_MILLER01,Fri  01 Mar 2013 21:53:47 +0000,UberSocial for BlackBerry,0,"Lool RT @OhioDongaldo: Techno Android?""LORD_MILLER01: Android and iphoneRT @David_brownhkn: Android &gt; Iphone or blackberry?""""",892,39990,0,772,BlackBerry,Android_iOS_BB
12729,12730,Brianzit,Fri  01 Mar 2013 23:12:03 +0000,UberSocial for BlackBerry,0,"Lol blackberry?RT @_BigBang_Theory: *iPhone falls in water*
Siri: Help I'm drow....
*Android falls in water*
Android: ACTIVATING BOAT MODE",106,3422,0,307,BlackBerry,Android_iOS_BB
22769,23201,Richard_GDS,Fri  01 Mar 2013 20:06:53 +0000,Twitter for BlackBerry,0,BlackBerry Z10 sales: 1/2 in Canada  1/3 in UK from iPhone  Android | BGR http://t.co/aSggZoTm2q,39,569,0,111,BlackBerry,Android_iOS_BB
22821,23253,MarkHale,Fri  01 Mar 2013 21:53:58 +0000,Twitter for BlackBerry,0,50% of BlackBerry Z10 sales coming from Android and iPhone users. #BlackBerry  #Z10 http://t.co/QZKhTI587M,41,394,0,70,BlackBerry,Android_iOS_BB
22956,23393,cashnowphones,Fri  01 Mar 2013 19:06:55 +0000,Twitter for BlackBerry??,0,Android and iPhone users may be giving BlackBerry a shot http://t.co/b3v1MzqJu0,52,411,0,99,BlackBerry,Android_iOS_BB
23086,23525,MeggDesmond,Fri  01 Mar 2013 19:35:58 +0000,Twitter for BlackBerry??,0,Wise world of Twitter  should I join the iPhone world? The Android bandwagon? Or  do I dare...BlackBerry 10?,128,2635,6,222,BlackBerry,Android_iOS_BB
23155,23594,icemanswimmer,Fri  01 Mar 2013 20:02:50 +0000,Twitter for BlackBerry??,0,BlackBerry coup confirmed: iPhone  Android users make up half of Z10 sales in Canada  one-third in UK http://t.co/HKmoXSEBU2 @LuisGyG,146,1763,1,522,BlackBerry,Android_iOS_BB
23604,24057,OhioDongaldo,Fri  01 Mar 2013 21:53:57 +0000,Twitter for BlackBerry??,0,"It exists O""@diladilly: Lmao!! RT Ohio: Techno Android?""@LORD_MILLER01: Android and iphoneRT @David_brownhkn: Android &gt; Iphone or blackberry",452,19860,0,452,BlackBerry,Android_iOS_BB
23869,24333,xovanessax3,Fri  01 Mar 2013 22:54:27 +0000,Twitter for BlackBerry??,0,Having a blackberry in an iphone/android world... #suckstosuck,185,13340,0,165,BlackBerry,Android_iOS_BB
23870,24334,holgermu,Fri  01 Mar 2013 22:54:38 +0000,Twitter for BlackBerry??,0,Looks like BlackBerry Z10 Appeals to iPhone and Android Users - 50% of #Candian and 33% of UK users are new to #BB10 http://t.co/NEliXOj1Eq,243,2319,5,331,BlackBerry,Android_iOS_BB
27559,28138,sectionsix,Fri  01 Mar 2013 21:35:06 +0000,UberSocial for BlackBerry,0,"BlackBerry Says Z10 Appeals to iPhone and Android Users
http://t.co/ioY7GF3mF8",117,7491,3,269,BlackBerry,Android_iOS_BB
27572,28151,diladilly,Fri  01 Mar 2013 21:52:30 +0000,UberSocial for BlackBerry,0,"Lmao!! RT @OhioDongaldo: Techno Android?""@LORD_MILLER01: Android and iphoneRT @David_brownhkn: Android &gt; Iphone or blackberry?""""",566,4621,1,553,BlackBerry,Android_iOS_BB
27575,28154,LORD_MILLER01,Fri  01 Mar 2013 21:53:47 +0000,UberSocial for BlackBerry,0,"Lool RT @OhioDongaldo: Techno Android?""LORD_MILLER01: Android and iphoneRT @David_brownhkn: Android &gt; Iphone or blackberry?""""",892,39990,0,772,BlackBerry,Android_iOS_BB
27597,28177,Brianzit,Fri  01 Mar 2013 23:12:03 +0000,UberSocial for BlackBerry,0,"Lol blackberry?RT @_BigBang_Theory: *iPhone falls in water*
Siri: Help I'm drow....
*Android falls in water*
Android: ACTIVATING BOAT MODE",106,3422,0,307,BlackBerry,Android_iOS_BB
7,7,Killuminadi,Fri  01 Mar 2013 22:24:16 +0000,A.plus for BlackBerry,0,"1 month untill 1 can choose a new phone thank you god

This blackberry is stupid as fuck",489,23135,1,677,BlackBerry,Blackberry
153,153,AlanCastell,Fri  01 Mar 2013 20:02:16 +0000,BlackBerry Empire,0,BlackBerry Bridge Upgrades for BlackBerry OS 10 to v3.0.9.8 - http://t.co/XQ2KWI2XzL,41,2133,0,51,BlackBerry,Blackberry
154,154,BBEmpireCanada,Fri  01 Mar 2013 20:02:22 +0000,BlackBerry Empire,0,BlackBerry Bridge Upgrades for BlackBerry OS 10 to v3.0.9.8 - http://t.co/1yYTW7ElZV,83,2331,4,40,BlackBerry,Blackberry
155,155,BBerryEmpire,Fri  01 Mar 2013 20:02:24 +0000,BlackBerry Empire,0,BlackBerry Bridge Upgrades for BlackBerry OS 10 to v3.0.9.8 - http://t.co/iomPpJGXVI,4847,34873,121,29,BlackBerry,Blackberry
