id,predicted,text
1104,n,On my vampin shit... I feel like a fuccin android
1120,u,Start playing Paradise Island on Android http://t.co/vBwCypqI4o #Android #Androidgames #Gameinsight http://t.co/o1J7qAHgYJ
1121,u,I have completed the quest 'Upgrade 3 Huts to ...' in the #Android game The Tribez. http://t.co/oK6yT02zOw #androidgames  #gameinsight
1122,n,How cool is this  running #Linux shell commands on your #android device. http://t.co/RkfsCYIcOg
1123,n,lol dnt do dat RT @Mention_Los: Android chick smh ????????????????????????
1124,u,I have reached level 6 in The Tribez! Join in and try to overtake me! http://t.co/flUZPcpBGp #android  #androidgames  #gameinsight
1125,p,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/SZj2LOfTcd
1127,p,Deleted an update for twitter on android how do I restore it back?
1129,u,I've collected 21 668 gold coins! http://t.co/MmUKTZVJpA #android  #androidgames  #gameinsight
1130,u,I have completed the quest 'The Chief rests  r...' in the #Android game The Tribez. http://t.co/AJ9tp0maKz #androidgames  #gameinsight
1151,n,@GameTrailers it's insane that you guys haven't come out with an Android app yet! Too many users to not miss out on
1152,u,I have discovered a new territory in The Tribez! http://t.co/3K25pXnfsD #android  #androidgames  #gameinsight
1153,u,I've harvested 750 of food! http://t.co/mvmnPWALTe #android  #androidgames  #gameinsight
1154,u,I've collected 10 023 gold coins! http://t.co/ZRu6j6K2PS #android  #androidgames  #gameinsight
1156,p,@ssjsid ok I got it. When I said kindle  I was only referring to the Android app for kindle. Not the whole device.
1158,p,i am tho wats bolo ? RT @Mention_Los: @YouLoveKEBO you a android chick #bolo
1163,u,I got 105 296 points while escaping from demon monkeys in @TempleRun for Android. Beat that! http://t.co/pKkEnAnpXm
1169,u,I've harvested 209 of food! http://t.co/Um4jqElMeJ #android  #androidgames  #gameinsight
1170,u,I've harvested 1 320 of food! http://t.co/mvmnPWALTe #android  #androidgames  #gameinsight
1171,p,@zoopla your android app doesn't work! Un-installed and re-installed too. Can't get it to search for certain location. Ugh
1172,u,I have completed the quest 'Build 2 Trading Po...' in the #Android game The Tribez. http://t.co/QiB6ofTJM1 #androidgames  #gameinsight
1174,u,I've collected 11 810 gold coins! http://t.co/TEiAnu3HkQ #android  #androidgames  #gameinsight
1175,u,Start playing Paradise Island on Android http://t.co/vBwCypqI4o #Android #Androidgames #Gameinsight http://t.co/dPGR6q3VW7
1177,u,I have Trading Post on my island! Now my island is even more awesome! http://t.co/kaS9AgFsmb #android  #androidgames  #gameinsight
1180,p,damn y i cnt b a android chick ?
1181,u,I've collected 4 600 gold coins! http://t.co/gsK0BkP3vv #android  #androidgames  #gameinsight
1194,u,I've collected 28 340 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
1197,u,@northlondonlynn point being that  at least for Android  there has been zero dev work since twitter bought it - seems a waste...
1204,n,@jordanbreen You guys need to make an app for the Android...would make my life much easier #mmaproblems
1217,u,I've harvested 340 of food! http://t.co/r5JLvGLRIM #android  #androidgames  #gameinsight
1218,u,New #android #app: Barbie Life in the Dreamhouse http://t.co/Xtksg41Q1M
1219,u,I've collected 3 470 gold coins! http://t.co/JZINgh0dXo #android  #androidgames  #gameinsight
1220,u,New #android #app: AndSod Holiday Calendar http://t.co/ILi9Bzauu9
1221,u,New #android #app: Website To PDF http://t.co/AjEmnfxzi6
1225,p,How Soon Is Now? by Smiths on Grooveshark for Android: http://t.co/VSfafPZIhq
1244,u,I have completed the quest 'Building Houses.' in the #Android game The Tribez. http://t.co/kD9Sh6yVIC #androidgames  #gameinsight
1245,u,I've collected 32 895 gold coins! http://t.co/JZINgh0dXo #android  #androidgames  #gameinsight
1247,u,I've harvested 30 of food! http://t.co/wiIcWGLNjk #android  #androidgames  #gameinsight
1249,u,I've collected 1 014 gold coins! http://t.co/eTgE7eHBtz #android  #androidgames  #gameinsight
1251,u,I've collected 17 400 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
1253,u,I've collected 15 290 gold coins! http://t.co/JZINgh0dXo #android  #androidgames  #gameinsight
1255,p,@mymindisallhazy audioboo lol. It's on Android.
1256,u,I have Warehouse on my island! Now my island is even more awesome! http://t.co/RY7BSB6ArJ #android  #androidgames  #gameinsight
1269,u,I've collected 10 835 gold coins! http://t.co/A6VEmTs6wy #android  #androidgames  #gameinsight
1271,u,I have completed the quest 'Find 4 Prasilia Nu...' in the #Android game The Tribez. http://t.co/6FcPKFwoLs #androidgames  #gameinsight
1273,u,New #android #app: PlayStation 4 News http://t.co/ifruc83mDK
1274,u,I've collected 21 765 gold coins! http://t.co/MmUKTZVJpA #android  #androidgames  #gameinsight
1275,p,Anybody knw of an app to use to download music on an android tablet?
1277,u,I've collected 19 450 gold coins! http://t.co/DKeGQUyjul #android  #androidgames  #gameinsight
1278,u,I've collected 10 756 gold coins! http://t.co/RHtJIECVtz #android  #androidgames  #gameinsight
1288,u,I've harvested 150 of food! http://t.co/e5pgOGEZaQ #android  #androidgames  #gameinsight
1289,u,I've collected 8 999 gold coins! http://t.co/APrjt6WMyW #android  #androidgames  #gameinsight
1298,u,I've harvested 2 545 of food! http://t.co/Pkj0bmh2ca #android  #androidgames  #gameinsight
1300,u,I've harvested 170 of food! http://t.co/wiIcWGLNjk #android  #androidgames  #gameinsight
1301,u,I've collected 14 500 gold coins! http://t.co/MmUKTZVJpA #android  #androidgames  #gameinsight
1316,u,I have reached level 40 in The Tribez! Join in and try to overtake me! http://t.co/QV2cGWlTso #android  #androidgames  #gameinsight
1317,u,I've collected 10 062 gold coins! http://t.co/DKeGQUyjul #android  #androidgames  #gameinsight
1326,u,I've harvested 1 460 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight
1327,u,I have completed the quest 'Build a patch.' in the #Android game The Tribez. http://t.co/oK6yT02zOw #androidgames  #gameinsight
1328,u,I've harvested 1 448 of food! http://t.co/nZRMz9m5Ob #android  #androidgames  #gameinsight
1329,u,I have Patch on my island! Now my island is even more awesome! http://t.co/kSnHU6JZ7y #android  #androidgames  #gameinsight
1350,u,I've collected 1 763 gold coins! http://t.co/UEOPsDawtO #android  #androidgames  #gameinsight
1352,u,I've just received an achievement: Roadworker http://t.co/a6RiLqnraZ #Android #Androidgames #Gameinsight
1353,u,I've earned a new achievement: `Barista`. Try to beat me in the #Android game The Tribez! http://t.co/6xt9mLHE5B #androidgames  #gameinsight
1355,n,@falcon_android so on the new update   each tweet brings me up to the top instead of where I am in the time line. Normal? Or no?
1358,u,I've harvested 739 of food! http://t.co/vA4tbrxy30 #android  #androidgames  #gameinsight
1359,u,google play "@KapanduH: Uuuhmmm  guys  whats the Android "App Store" called? #Twoogle"
1361,u,I've collected 84 gold coins! http://t.co/UEOPsDawtO #android  #androidgames  #gameinsight
1375,u,New #android #app: Pelvic Floor Exercise http://t.co/AtxzZqaYNA
1376,u,New #android #app: Long Penis Techniques Exposed http://t.co/7q2NURYWp4
1379,u,I've harvested 1 008 of food! http://t.co/baMhJkv2xy #android  #androidgames  #gameinsight
1380,u,New #android #app: Wallet Buzz http://t.co/kwIhGH3oqY
1381,u,I have Theater on my island! Now my island is even more awesome! http://t.co/r3zmlbPlMK #android  #androidgames  #gameinsight
1382,u,New #android #app: How to Get Thicker Penis http://t.co/CI8KbYBl4x
1383,u,I have Shaman Shop on my island! Now my island is even more awesome! http://t.co/r3zmlbPlMK #android  #androidgames  #gameinsight
1408,p,So excited that SwiftKey added this new "flow" feature! I love SwiftKey  but I often missed the smoothness of Swype. Win! #Android
1409,u,I've collected 10 081 gold coins! http://t.co/Dr6FREx7gl #android  #androidgames  #gameinsight
1417,u,I've collected 17 606 gold coins! http://t.co/DKeGQUyjul #android  #androidgames  #gameinsight
1418,u,I've collected 17 415 gold coins! http://t.co/JZINgh0dXo #android  #androidgames  #gameinsight
1419,u,I've harvested 1 335 of food! http://t.co/ltnaQADZMG #android  #androidgames  #gameinsight
1430,u,I've harvested 105 of food! http://t.co/MBhFqJkIge #android  #androidgames  #gameinsight
1431,u,I've collected 208 gold coins! http://t.co/2gb3MsQPke #android  #androidgames  #gameinsight
1433,u,I have completed the quest 'Load improved grap...' in the #Android game The Tribez. http://t.co/6ORSmEwg3T #androidgames  #gameinsight
1434,u,I've collected 19 887 gold coins! http://t.co/MmUKTZVJpA #android  #androidgames  #gameinsight
1436,u,I have completed the quest 'Find 3 canisters i...' in the #Android game The Tribez. http://t.co/fuhwTfVEFl #androidgames  #gameinsight
1448,u,I've collected 13 712 gold coins! http://t.co/MmUKTZVJpA #android  #androidgames  #gameinsight
1458,u,I've harvested 1 179 of food! http://t.co/baMhJkv2xy #android  #androidgames  #gameinsight
1469,u,I've collected 40 395 gold coins! http://t.co/JZINgh0dXo #android  #androidgames  #gameinsight
1472,u,I have Wide Road on my island! Now my island is even more awesome! http://t.co/lZ95IFg8fx #android  #androidgames  #gameinsight
1487,p,@NissanUK site doesn't work properly on android can't click an address for your postcode...
1490,u,I guessed 15 movies in 00:49. 
Guess The Movie application for Android. 
http://t.co/xkatFbX0Zx
1491,u,I've harvested 280 of food! http://t.co/wLBMCF4LXy #android  #androidgames  #gameinsight
1493,u,I have completed the quest 'Chop down 4 Trees.' in the #Android game The Tribez. http://t.co/6ORSmEwg3T #androidgames  #gameinsight
1494,u,I've harvested 160 of food! http://t.co/OL56LeLtMH #android  #androidgames  #gameinsight
1495,u,I've collected 3 682 gold coins! http://t.co/WzLQLcjrsY #android  #androidgames  #gameinsight
1506,u,I have completed the quest 'Settle in the new ...' in the #Android game The Tribez. http://t.co/3uVEWkgK0c #androidgames  #gameinsight
1509,u,I've just received an achievement: Triple Victory http://t.co/K5lNXhcKcv #Android #Androidgames #Gameinsight
1513,n,yeaa we da shit now RT @Mention_Los: @YouLoveKEBO lol Zzamnn android upgrade to see emojis on twitter
1515,u,I have Cauldron on my island! Now my island is even more awesome! http://t.co/pSm0mkMcyL #android  #androidgames  #gameinsight
1517,u,I've collected 3 779 gold coins! http://t.co/AR54qgzGbS #android  #androidgames  #gameinsight
1532,p,Android anyday "@QuestionnaireNG: BB or Android?"
1534,u,I have Hut on my island! Now my island is even more awesome! http://t.co/CCuBsKzUi7 #android  #androidgames  #gameinsight
1535,p,I've completed the original #100Floors on Android! @100_floors

Yayyyyy I feel accomplished :-)
1543,u,I've collected 30 500 gold coins! http://t.co/AR54qgzGbS #android  #androidgames  #gameinsight
1558,u,New #android #app: Price and Speed http://t.co/mSAS1M4g2C
1561,u,New #android #app: Speed Gun (Advanced Version) http://t.co/d4N70DUX2a
1562,u,I've just received an achievement: Impatient http://t.co/cFcikmxikY #Android #Androidgames #Gameinsight
1563,u,I have reached level 4 in The Tribez! Join in and try to overtake me! http://t.co/JoIPpNkNos #android  #androidgames  #gameinsight
1564,u,I have completed the quest 'Gather materials f...' in the #Android game The Tribez. http://t.co/YSxSGnFZlq #androidgames  #gameinsight
1578,u,I've earned a new achievement: `Fighter`. Try to beat me in the #Android game The Tribez! http://t.co/W0cZL3Mufq #androidgames  #gameinsight
1581,u,I've harvested 570 of food! http://t.co/Um4jqElMeJ #android  #androidgames  #gameinsight
1582,u,I've collected 82 284 gold coins! http://t.co/DKeGQUyjul #android  #androidgames  #gameinsight
1585,u,I've collected 7 130 gold coins! http://t.co/OIZ19sfoVM #android  #androidgames  #gameinsight
1587,u,I've earned a new achievement: `Pilgrim`. Try to beat me in the #Android game The Tribez! http://t.co/W0cZL3Mufq #androidgames  #gameinsight
1588,u,I've collected 75 252 gold coins! http://t.co/JZINgh0dXo #android  #androidgames  #gameinsight
1589,u,I have discovered a new territory in The Tribez! http://t.co/9tjqhKcDZl #android  #androidgames  #gameinsight
1603,u,I have Cafeteria on my island! Now my island is even more awesome! http://t.co/lZ95IFg8fx #android  #androidgames  #gameinsight
1606,u,I have completed the quest 'Build 2 Huts.' in the #Android game The Tribez. http://t.co/6ORSmEwg3T #androidgames  #gameinsight
1608,u,I've collected 29 731 gold coins! http://t.co/MmUKTZVJpA #android  #androidgames  #gameinsight
1609,u,I've harvested 995 of food! http://t.co/7AvhTGIyS2 #android  #androidgames  #gameinsight
1611,u,I have Patch on my island! Now my island is even more awesome! http://t.co/CCuBsKzUi7 #android  #androidgames  #gameinsight
1625,u,I've just received an achievement: Constructor http://t.co/a6RiLqnraZ #Android #Androidgames #Gameinsight
1630,u,Just reached level 6 on Paradise Island on my Android http://t.co/ddq35RtowP #Android #Androidgames #Gameinsight
1631,u,It Don't Come Easy by Starr  Ringo on Grooveshark for Android: http://t.co/6gI2oFrtyW
1632,u,I've collected 15 580 gold coins! http://t.co/cBK46sYmnm #android  #androidgames  #gameinsight
1633,u,I've harvested 1 565 of food! http://t.co/ltnaQADZMG #android  #androidgames  #gameinsight
1634,u,I've harvested 2 320 of food! http://t.co/GxlkwKu9FS #android  #androidgames  #gameinsight
1636,u,I've collected 11 140 gold coins! http://t.co/JZINgh0dXo #android  #androidgames  #gameinsight
1652,n,The CAT B15 Android Smartphone Has A Weird Name But The Brawn To Back It ... - TechCrunch http://t.co/KmeOt2UiSX
1655,u,I have completed the quest 'Find 3 Soccer Ball...' in the #Android game The Tribez. http://t.co/L0BVy6lKB5 #androidgames  #gameinsight
1656,u,I've collected 25 075 gold coins! http://t.co/cBK46sYmnm #android  #androidgames  #gameinsight
1661,u,I've harvested 160 of food! http://t.co/wngF8KpytW #android  #androidgames  #gameinsight
1678,u,I've harvested 140 of food! http://t.co/kPbn9t3m0I #android  #androidgames  #gameinsight
1679,u,I've collected 756 gold coins! http://t.co/h2bNVKBH5n #android  #androidgames  #gameinsight
1680,n,@foursquare 504 error from your Android app at the moment
1682,u,I've collected 5 725 gold coins! http://t.co/efLcxUDvPb #android  #androidgames  #gameinsight
1685,u,I've collected 5 262 gold coins! http://t.co/wOK1XeItHk #android  #androidgames  #gameinsight
1688,u,I've harvested 1 050 of food! http://t.co/7AvhTGIyS2 #android  #androidgames  #gameinsight
1700,u,I've earned a new achievement: `Cleaner`. Try to beat me in the #Android game The Tribez! http://t.co/452EeqVKyq #androidgames  #gameinsight
1721,u,I've harvested 295 of food! http://t.co/KBLD6M5MPj #android  #androidgames  #gameinsight
1722,u,I've collected 3 069 gold coins! http://t.co/B7wT16izxl #android  #androidgames  #gameinsight
1728,u,I've harvested 288 of food! http://t.co/kPbn9t3m0I #android  #androidgames  #gameinsight
1742,u,I've just received an achievement: Skillful designer http://t.co/tpDwOqFDup #Android #Androidgames #Gameinsight
1747,u,I've harvested 1 055 of food! http://t.co/rWQOO9nZBH #android  #androidgames  #gameinsight
