id,predicted,source,source_cleaned,tweettopic,user,text
1646,u,QuickPull,BlackBerry,Blackberry,AbbeyLanzanas,Running a @QuickPull on my BlackBerry. :)
1667,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Jasonsammer,Blackberry users use their fons more than any other fon users
1668,u,Twitter for BlackBerry??,BlackBerry,Blackberry,dami_prestige,Airtel launches BlackBerry Z10  #Technology #Communication #BlackBerry
1669,u,QuickPull,BlackBerry,Blackberry,tembakaucina,Running a @QuickPull on my BlackBerry. Brb!
1670,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,LADYY_GOLD,"If you are in Nigeria and you are saving for a blackberry  pls also endeavor to save for a generator too"""
1671,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Jivz05,Blackberry just wants to give apple and samsung more business
1672,u,QuickPull,BlackBerry,Blackberry,ShazwanRadzi,Running an awesome @QuickPull on my BlackBerry. Brb!
1673,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,ThatChickNazz,I use my Social Feeds app the most on Blackberry. Dunno what I'd do without it!
1691,u,Texas Hold'em King LIVE,BlackBerry,Blackberry,iiMarnix_023,I'm playing #THKLive on #BlackBerry. Download now FREE: http://t.co/CpPPYEOZxm
1693,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,Sassy_Sharry,I so love BlackBerry #bbgeneration
1711,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,JOhare98,Blackberry vibration is just noise..
1714,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,HeidiSalisbury,Someone please be a life saver and bring a charger which fits a blackberry to college. Left mine at home
1736,u,QuickPull,BlackBerry,Blackberry,KhoiroNissa,Running a @QuickPull on my BlackBerry. Brb!
1737,u,QuickPull,BlackBerry,Blackberry,aqefhusin,Running a @QuickPull on my BlackBerry. Brb!
1738,u,QuickPull,BlackBerry,Blackberry,tiko_uthe,Running a @QuickPull on my BlackBerry. Brb!
1739,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,NyaopeBoySA,People.. The BB10 did not start this whole Mtn Blackberry Absolute capped Service..
1740,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Miss_Chego,No lost my old blackberry :( asked @DidinClair t ask u t invite me bt still I wait... RT @Charle_M: @Miss_Chego ... http://t.co/eNb2qRuCYy
1758,u,QuickPull,BlackBerry,Blackberry,PeetaMataa,Running a @QuickPull on my BlackBerry. Brb!
1760,u,Twitter for BlackBerry??,BlackBerry,Blackberry,bassemwwe123,Awal yom lya fr el fasl be black berry (edah blackberry yabnl el la3yba)( hato shwaya)(sorry w23 mny)you fell like (fuck /ana hro7 abr3o):P
1761,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,EtsInTheCut,"@LilRuds300: ?@Antoniasword: Over the age of 16 with blackberry as your main phone? Your going wrong somewhere? them :| statements deya
Thu  28 Feb 2013 08:34:55 +0000,299,457,1762,4,negative,0,Twitter for BlackBerry??,BlackBerry,3706,Blackberry,all_swee"
1804,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Hollyjohny,Blackberry alarm is worse than Justin Bieber
1827,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,gracieesummermj,So the touch on my blackberry has gone off again I swear I always get the dodgy phones!
1828,u,QuickPull,BlackBerry,Blackberry,zainuddin_jaiho,Running a @QuickPull on my BlackBerry. Brb!
1830,u,QuickPull,BlackBerry,Blackberry,BaklangSitaw,Running a @QuickPull on my BlackBerry. Brb!
1831,u,QuickPull,BlackBerry,Blackberry,HuynhPham,Hi from my blackberry.
1835,u,Twitter for BlackBerry??,BlackBerry,Blackberry,chlo_ng,Anyone wanna buy fonts for blackberry? :) Just mention \m/
1851,u,QuickPull,BlackBerry,Blackberry,vain_yndy,Running a @QuickPull on my BlackBerry. Brb!
1852,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,ebbykul,A blackberry fone without subscription is no different from a china fone
1854,u,QuickPull,BlackBerry,Blackberry,wahyumahameru,Running a @QuickPull on my BlackBerry Summit with crampoons
1876,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Vallentina__,"@arijana__ what's google? I don't know what this ""google"" is. I use a book to research on my blackberry."
1877,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Livi_Banks,This girl on my bus looks about 6 and she has a blackberry. #areyoukiddingme
1900,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,olatundelaw,"She is lonely again.""@Adaolysa: I want a blackberry now: '("""
1902,u,QuickPull,BlackBerry,Blackberry,Rindi_1701,Running a @QuickPull on my BlackBerry. Brb!
1904,u,QuickPull,BlackBerry,Blackberry,wiraoddo,Running a @QuickPull on my BlackBerry 9780. Brb!
1905,u,QuickPull,BlackBerry,Blackberry,CMabilangan16,Running a @QuickPull on my BlackBerry. Brb!
1907,u,Twitter for BlackBerry??,BlackBerry,Blackberry,JeromeSchmidt,RT @Antoniasword: Over the age of 16 with blackberry as your main phone? Your going wrong somewhere &lt; Over 16 with poor grammar... ?
1908,u,QuickPull,BlackBerry,Blackberry,ichan_faisal,Running a @QuickPull on my BlackBerry. Brb!
1909,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,heather1296,Some of the keys deciding not to work on my phone #shit #blackberry
1926,u,Twitter for BlackBerry??,BlackBerry,Blackberry,HazmanHA,@_heyitsvanessa user blackberry?
1927,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Tina_Tengra,My Blackberry's favorite game is HANGman!
1928,u,QuickPull,BlackBerry,Blackberry,fendy_tb,Running a @QuickPull on my BlackBerry. Brb!
1929,u,Twitter for BlackBerry??,BlackBerry,Blackberry,rachaelhardingg,Battery's in blackberry are aload of fucken shite! Carnt wait to get another phonee #thankfuck
1930,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,LalzTrill,lol so apprently if you're over 16 you can't have a blackberry as your main phone. Kl kl twitter logic is still so shit
1932,u,QuickPull,BlackBerry,Blackberry,rcabalos,Running a @QuickPull on my BlackBerry. Brb!
1955,u,QuickPull,BlackBerry,Blackberry,angelinerika,Running a @QuickPull on my BlackBerry. Brb!
1968,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ilikecheesepie1,YEAH ITS COOL MR BLACKBERRY  FREEZE! ITS NOT LIKE I'M TRYING TO TALK TO ANYONE. #stahp
1970,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,freerangechef,@Pauliken More of a gullitone than a e-choppingboard! (I trust my wee blackberry for a quick tweet between pockets of prep)
1991,u,QuickPull,BlackBerry,Blackberry,chikoh11,Running a @QuickPull on my BlackBerry. Brb!
1993,u,UberSocial for BlackBerry,BlackBerry,Blackberry,skizodog,@Vodacom are you guys also going to introduce Blackberry Absolute?
2000,u,QuickPull,BlackBerry,Blackberry,mboyswendy,Running a @QuickPull on my BlackBerry. Brb!
2003,u,UberSocial for BlackBerry,BlackBerry,Blackberry,CutinesseBee,"Also u get a Z10 and ur PM reads : ""from my new blackberry "" or u take a pic with d  ??? posing in d pic too  u are just a thwart either way"
2033,u,UberSocial for BlackBerry,BlackBerry,Blackberry,screamcity,Phone has screen crack. Where are you new blackberry Z10?!
2034,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Intz_tgv,RT @BerryIndo: RT: WhatsApp Messenger Free Lifetime Service for BlackBerry v2.9.571 http://t.co/YpA4vcKU56
2062,u,Twitter for BlackBerry??,BlackBerry,Blackberry,EtsInTheCut,Blackberry All Day Mate
2064,u,QuickPull,BlackBerry,Blackberry,AditYodiS,Running a @QuickPull on my BlackBerry. Brb!
2065,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,marinabakri,Blackberry is the best smartphone for tweeting purposes  IMHO
2092,u,QuickPull,BlackBerry,Blackberry,imaafatimahh,Running a @QuickPull on my BlackBerry. Brb!
2096,u,Twitter for BlackBerry??,BlackBerry,Blackberry,_Nada_R,@VodafoneEgypt Blackberry  package 2 days 1 pound.
2122,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Ms_adawiyyah,"Smh farha""RT @cutepharha: ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"" @Ms_adawiyyah"
2123,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,mikelcal,@BlackBerry I can't decide what pic to send @aliciakeys for the #KeepMoving project. I want to represent the #Beautiful side of #OAK
2125,u,QuickPull,BlackBerry,Blackberry,FeeqahUmmar,Running a @QuickPull on my BlackBerry. Brb!
2126,u,QuickPull,BlackBerry,Blackberry,whymizz1,Running a @QuickPull on my BlackBerry. Brb!
2152,u,UberSocial for BlackBerry,BlackBerry,Blackberry,marinabakri,How to setup Blackberry Enterprise Server if I already have BIS installed? Or my Curve 3G dah retired. Huhu
2153,u,UberSocial for BlackBerry,BlackBerry,Blackberry,SuperBikerz,U ds lair..shey nokia and. Blackberry get keek?? RT @EnigmaThick: @DONJAZZY your keek vids so funny na so so so nose you dey see....lol
2154,u,Twitter for BlackBerry??,BlackBerry,Blackberry,121productions,Ummm blackberry Z10 or i phone 5? Contract renewal due
2182,u,QuickPull,BlackBerry,Blackberry,IcePongsibidang,Running a @QuickPull on my BlackBerry. Brb!
2205,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,AzharMohan,Having a blackberry is actually ruining my life
2209,u,QuickPull,BlackBerry,Blackberry,mstyc02,Running a @QuickPull on my BlackBerry. Be right back in about 5 minutes later :)
2239,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Ellenlouise102,Getting a blackberry must have been the worst thing I ever did #fuckedup
2240,u,Twitter for BlackBerry??,BlackBerry,Blackberry,chibyks24,@fathomberry pls suggest d best blackberry to use in terms of battery life! Thx
2241,u,QuickPull,BlackBerry,Blackberry,DjTwolipan,@elementblack  @QuickPull on my BlackBerry. Brb!
2243,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Egoviv,@BlackBerryHelp hw can I delete photos with BlackBerry in my Facebook account?
2244,u,Twitter for BlackBerry??,BlackBerry,Blackberry,LaAnkit,So  Price Hike For Smartphones ? BlackBerry Z10 is Available For Rs 43 490 ? Thank God  its Not A Smartphone :P
2245,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Loujaine_,@Ihateyasir @medinuhh @HaylzDonovan @anotherchica_ someone send her 2 roses cause I'm not on my ipad ! I have a blackberry :s hahahahah lmao
2273,u,QuickPull,BlackBerry,Blackberry,vivikamalia,Running a @QuickPull on my BlackBerry. Brb!
2281,u,"Tower Heist Takeover, BlackBerry",BlackBerry,Blackberry,IDisrespectGays,Yo @MTNza I finish 1GB in one day when I'm using my Nokia and you think 200 MB will last me for how long in a Blackberry ?
2283,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Freethyy,@LeighJHarris will have a look when im not on my shitty blackberry
2310,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,iammahlatse,I want a blackberry wit a nokia battery
2313,u,QuickPull,BlackBerry,Blackberry,lizustinyoriko,annyeong haseyo chingu i'm Running a @QuickPull on my BlackBerry. Brb!
2314,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,mikelcal,@Pootermobile @BlackBerry @asaunders @alexkinsella @TobyTurner @youtube my #9900 couldn't take it and just shut the vid off half way
2333,u,Twitter for BlackBerry??,BlackBerry,Blackberry,swaggiee,@_j0nesie do ya still use your blackberry?
2334,u,Twitter for BlackBerry??,BlackBerry,Blackberry,bikramsnehi,@rohanrehani Blackberry Z10  priced at 43 490. Un-friggin-believable.
2336,u,Twitter for BlackBerry??,BlackBerry,Blackberry,DRBritton,@BlackBerry_ZA My bbm display pic not updating since 23.2 2013. It changes on my side  but not on my contacts side. They can see my status
2370,u,QuickPull,BlackBerry,Blackberry,hel_my07,Running a @QuickPull on my BlackBerry. Brb!
2371,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Failing_lights,Blackberry's are shitt
2373,u,Texas Hold'em King LIVE,BlackBerry,Blackberry,iamPicollo,I'm playing #THKLive on #BlackBerry. Download now FREE: http://t.co/BOVxyV4ajo
2376,u,QuickPull,BlackBerry,Blackberry,racqabubo,Running a @QuickPull on my BlackBerry. Brb!
2395,u,Twitter for BlackBerry??,BlackBerry,Blackberry,s3d_a7med,Lionel Messi owns a Blackberry Curve lol #bb #TeamBlackBerry
2398,u,QuickPull,BlackBerry,Blackberry,maritzastancati,Running a @QuickPull on my BlackBerry. Brb!
2399,u,QuickPull,BlackBerry,Blackberry,christ_tsy,Just running a QuickPull on my BlackBerry.
2400,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,RamonaHilton,Just had a slept over :/ @blackberry alarm doesn't work cause of the lovely clock which appears often... Now in hurry to work
2430,u,Twitter for BlackBerry??,BlackBerry,Blackberry,MrPrickley,@CastleLagerSA: ReTweet and Complete; I would give up my Blackberry for a cold 6 Pack of Castle Lager right now! http://t.co/bxw4ZCKcJg
2432,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,tirotlhokwane,10:45 and the blackberry is at half power.. Surprise me and get me to at least lunch..
2451,u,Twitter for BlackBerry??,BlackBerry,Blackberry,nadaizjnh,The password of @Almarizti_23 account was changed by fucking hacker. But done opened in my blackberry months ago.
2470,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Jaenil,Blackberry ain't just smart anymore !!!
2480,u,QuickPull,BlackBerry,Blackberry,yudhipark,Running a @QuickPull on my BlackBerry. Brb!
2500,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,ymcmz,So you leaving MTN because of blackberry ? BIS has issues on every network  the prob is not MTN  @mm_cyaah
2502,u,QuickPull,BlackBerry,Blackberry,TheRealChipp,Running a @QuickPull on my BlackBerry. Brb!
2503,u,Twitter for BlackBerry??,BlackBerry,Blackberry,james_rukawa13,@janarahfox do u have a blackberry?
2524,u,QuickPull,BlackBerry,Blackberry,rerismaulana,Running a @QuickPull on my BlackBerry. Brb!
2530,u,QuickPull,BlackBerry,Blackberry,alimustachim,Running a @QuickPull on my BlackBerry. Brb!
2545,u,UberSocial for BlackBerry,BlackBerry,Blackberry,mercedes_james,How do I handle two phones wit different numbers tho. And I LOVE blackberry bbm uggggghhhh #Decisions
2547,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ZarilZulkifli,Running a @QuickPull on my BlackBerry. Brb!
2549,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,iiMarnix_023,I've just won a big $6.08K pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/CpPPYEOZxm
2550,u,QuickPull,BlackBerry,Blackberry,mariolovesje,Running a @QuickPull on my BlackBerry. Brb!
2551,u,QuickPull,BlackBerry,Blackberry,JoviRyan_8,Running a @QuickPull on my BlackBerry !
2552,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,__declanallan,Thinking about getting the Blackberry Z10 now  hmmm
2592,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,jamie_gaffney,Everyone moans about there blackberry but I don't  cause mine does what I need it to do and my battery lasts for quite a while
2593,u,QuickPull,BlackBerry,Blackberry,redquail,Running a @QuickPull on my BlackBerry. Brb!
2594,u,QuickPull,BlackBerry,Blackberry,ritchie_alafriz,Running a @QuickPull on my BlackBerry. Brb!
2595,u,Twitter for BlackBerry??,BlackBerry,Blackberry,AutopagePta,@autopagepta: Don't act like you didn't know. | BlackBerry Z10 is an efficient communications-focused device | ZDNet http://t.co/uri9YTBHaP
2597,u,TweetCaster for BlackBerry,BlackBerry,Blackberry,haryoprast,Tweeting from tweetcaster for blackberry. Already get rid of uber social :))
2598,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Calummm97,My blackberry has just started giving up on me doesn't tell me if I have low battery just turns off and some nights doesn't wanna charge -_-
2599,positive,Texas Hold'em King LIVE,BlackBerry,Blackberry,lkmyburgh,I've just unlocked the You Look Familiar (25 points) achievement in #THKLive for #BlackBerry!
2600,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,THEE_KayOh,"My Teacher says : ""Everybody in this school has a Blackberry..and if they don't have a Blackberry..they have a Black-Cherri"" maaan!!"
2611,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,NicPulford,Ok so @AdamPulford1 used to have David's old blackberry  and now he has mine! #buyyourownphone #cheapskate
2612,u,Twitter for BlackBerry??,BlackBerry,Blackberry,wintering_,@Ray_Locke There's no candy crush for blackberry! :(
2613,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Darkarry,Enjoying my last few hours of having a blackberry
2614,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Vitelvit,Blackberry 9900
2615,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,Fresh_Lezinto,If BIS stops  Blackberry may as well stop making cellphones ey......
2635,u,QuickPull,BlackBerry,Blackberry,beyandri,Running a @QuickPull on my #BlackBerry. Brb!
2636,u,Twitter for BlackBerry??,BlackBerry,Blackberry,WeirdRyan11,When the timer comes on my blackberry it does my head in feel like smashing fuck out it
2637,u,QuickPull,BlackBerry,Blackberry,SinduSuntoro,Running a @QuickPull on my BlackBerry. Brb!
2657,u,QuickPull,BlackBerry,Blackberry,famy_pamy,Running a @QuickPull on my BlackBerry. Brb!
2658,u,QuickPull,BlackBerry,Blackberry,MAJOErity,Running a @QuickPull on my BlackBerry.
2661,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Chuchi_M,@Yes_ImThatOne for your blackberry still? And everything works as normal?
2662,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,MrsMUFC,Don't touch my Blackberry my tab my hair my man and we'll be fine
2663,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,ginge_xoxox,My sister 'Tonia should I get a blackberry' me: what ever you want. Sister: 'ill get a phone with the half eaten apple on back' WHAT A BITCH
