,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
9996,9997,1badd_libra32,Fri  01 Mar 2013 21:12:49 +0000,Twitter for iPhone,0,My mama done got her an android...she think she the shit now lmao,284,16871,0,299,iOS,Android
10006,10007,_kiyaboo,Fri  01 Mar 2013 21:15:14 +0000,Twitter for iPhone,0,@ErnestFipps123 well idk   ask somebody who got a android,953,25198,0,681,iOS,Android
10008,10009,jrdam74,Fri  01 Mar 2013 21:15:35 +0000,Twitter for iPhone,0,@Android_Tuning Followback,938,429,1,1097,iOS,Android
10012,10013,sloweatermvp,Fri  01 Mar 2013 21:16:31 +0000,Twitter for iPhone,0,@Android_Tuning   #Preciate_The_Follow,5997,34569,95,6560,iOS,Android
10013,10014,MyLifeAsJeMS,Fri  01 Mar 2013 21:16:32 +0000,Twitter for iPhone,0,@GeezytaughtHer_ @_rudeboi101 the freedom of the android life is missed by me lol ????,104,11574,4,72,iOS,Android
10015,10016,LyleReasoner,Fri  01 Mar 2013 21:17:01 +0000,Twitter for iPhone,0,@Gatsby4815 I used to have an android and I converted,190,3759,1,213,iOS,Android
10026,10027,porkchophamwich,Fri  01 Mar 2013 21:19:27 +0000,Twitter for iPhone,0,@Irukanji_Cookie that link might help. I think I used to be able to do it from my old android phone.,36,873,1,91,iOS,Android
10028,10029,ATripToLONDON,Fri  01 Mar 2013 21:19:40 +0000,Twitter for iPhone,0,Guess Ill Be Trapping off this Android Til Monday,1057,14742,0,879,iOS,Android
10037,10038,JhonDique,Fri  01 Mar 2013 21:28:20 +0000,Twitter for iPhone,0,I remember when I had an Android,352,19176,0,301,iOS,Android
10038,10039,datniggamickel,Fri  01 Mar 2013 21:28:26 +0000,Twitter for iPhone,0,@PrettyPreshay u got a android dnt u ...,534,5044,0,758,iOS,Android
10043,10044,h_o_d_g_e100,Fri  01 Mar 2013 21:29:08 +0000,Twitter for iPhone,0,Back to a damn android ????,468,37821,0,343,iOS,Android
10054,10055,RachelCarey15,Fri  01 Mar 2013 21:31:17 +0000,Twitter for iPhone,0,@camkeyes I thought you couldn't cause you had an android ????,673,1647,0,659,iOS,Android
10081,10082,lordkenobi,Fri  01 Mar 2013 21:35:02 +0000,Twitter for iPhone,0,@4eyedballer krillen is nice! I forgot he had a girlfriend before android 18,75,2351,0,75,iOS,Android
10088,10089,Poisontattoo94,Fri  01 Mar 2013 21:36:41 +0000,Twitter for iPhone,0,@wood197302 not bad I'm only getting bout 3 on ee so pretty bad that's why I'm looking to switch and go android,288,1707,1,1106,iOS,Android
10092,10093,StNick_212,Fri  01 Mar 2013 21:37:41 +0000,Twitter for iPhone,0,@beynd_beauTful android... #Fail,50,1562,0,83,iOS,Android
10099,10100,BlaqBecki,Fri  01 Mar 2013 21:38:35 +0000,Twitter for iPhone,0,?€?@sneakersapp: Hey #sneakerheads if you are on Android download our App now http://t.co/PlL9lAVMeq and let's talk and share! @jordan22501,328,2358,0,877,iOS,Android
10105,10106,T_RAWW95,Fri  01 Mar 2013 21:39:38 +0000,Twitter for iPhone,0,@ihadatweetsome I don't think I could handle another android!,1816,20834,1,633,iOS,Android
10109,10110,hatercopter,Fri  01 Mar 2013 21:40:33 +0000,Twitter for iPhone,0,@gwvatieri You think android users are more averse to Facebook?,677,4736,35,938,iOS,Android
10143,10144,RockerKillz,Fri  01 Mar 2013 21:46:54 +0000,Twitter for iPhone,0,@TREEKASS i change it mine is a android now,1183,59004,1,995,iOS,Android
10145,10146,Joey_NVJO,Fri  01 Mar 2013 21:47:09 +0000,Twitter for iPhone,0,I got a job dressed up like a android on Campbell drive everyone ride by and throw tomatoes at me,253,10446,0,188,iOS,Android
10152,10153,AkronLovesYou6,Fri  01 Mar 2013 21:48:41 +0000,Twitter for iPhone,0,#nowplaying Paranoid Android- Radiohead,61,1043,0,455,iOS,Android
10154,10155,sayyyBAA_,Fri  01 Mar 2013 21:48:53 +0000,Twitter for iPhone,0,I miss my android,587,18434,1,755,iOS,Android
10155,10156,divinamojica,Fri  01 Mar 2013 21:49:12 +0000,Twitter for iPhone,0,Damn you android for not having flash player! #tabletproblems,169,10687,1,169,iOS,Android
10162,10163,VerbalSpacey,Fri  01 Mar 2013 21:50:29 +0000,Twitter for iPhone,0,You can tell who uses an Android device by the amount of typos in their tweets and texts.,497,28594,16,462,iOS,Android
10163,10164,dhatbtch_23,Fri  01 Mar 2013 21:51:17 +0000,Twitter for iPhone,0,Trappin Off My Android.,389,6708,1,385,iOS,Android
10170,10171,CanadianMamma,Fri  01 Mar 2013 21:52:18 +0000,Twitter for iPhone,0,Real friends don't send emojis to android friends. #BeKind #UseEmoticons,416,2724,1,324,iOS,Android
10182,10183,mauropm,Fri  01 Mar 2013 21:54:44 +0000,Twitter for iPhone,0,@Saucerdk @learningti whats the content of the android section of your tiapp.xml?,3096,119744,170,393,iOS,Android
10189,10190,NiggasHatee,Fri  01 Mar 2013 21:57:04 +0000,Twitter for iPhone,0,"Look folks  my nigga got that ????&lt;- that's fire for android users lol. ?€?@Colby_Cash: @NiggasHatee new shit bra 


http://t.co/yy5r16SpRo?€?",521,31115,1,374,iOS,Android
10197,10198,Mimi_Kay_,Fri  01 Mar 2013 21:58:06 +0000,Twitter for iPhone,0,I remember Kaytlyn's old android lol,308,17690,0,209,iOS,Android
10202,10203,_kaytlynee,Fri  01 Mar 2013 21:59:17 +0000,Twitter for iPhone,0,it was shitttttyyy ?€?@Mimi_Kay_: I remember Kaytlyn's old android lol?€?,339,9135,0,173,iOS,Android
10217,10218,STayEVEN,Fri  01 Mar 2013 22:01:57 +0000,Twitter for iPhone,0,Hopping on that android life soon! #fuckberry's,278,1947,0,60,iOS,Android
10218,10219,YOUNECK_iCURVE,Fri  01 Mar 2013 22:02:04 +0000,Twitter for iPhone,0,Lmaoo negga got his mom income tax now he gotta android n used jordans lmaoo... I see u G ???,390,4416,0,262,iOS,Android
10228,10229,GossipBoyz,Fri  01 Mar 2013 22:03:25 +0000,Twitter for iPhone,0,?€?@LaughorYawn: Your tweeting VIA ANDROID doesn't mean your IQ is higher than someone that tweets via NOKIA?€?,1894,12766,3,876,iOS,Android
10229,10230,trejkaz,Fri  01 Mar 2013 22:03:40 +0000,Twitter for iPhone,0,Android rendering issues seem like they have a practical benefit.,246,4168,11,76,iOS,Android
10230,10231,Stevedpearce,Fri  01 Mar 2013 22:03:44 +0000,Twitter for iPhone,0,@TheInstowArms Many thanks for the follow u can download a free apple or android app via http://t.co/Dma2QNPPow  Cheers Steve,143,256,3,196,iOS,Android
10235,10236,Stevedpearce,Fri  01 Mar 2013 22:04:19 +0000,Twitter for iPhone,0,@LynBarefoot Many thanks for the follow u can download a free apple or android app via http://t.co/Dma2QNPPow  Cheers Steve,143,257,3,196,iOS,Android
10238,10239,Stevedpearce,Fri  01 Mar 2013 22:04:49 +0000,Twitter for iPhone,0,@BudeWindows Many thanks for the follow u can download a free apple or android app via http://t.co/Dma2QNPPow  Cheers Steve,143,258,3,196,iOS,Android
10240,10241,llanascarmen,Fri  01 Mar 2013 22:05:09 +0000,Twitter for iPhone,0,@33Marifer you're new to the touch screen/android category,479,15953,0,193,iOS,Android
10250,10251,Al_Kaeda,Fri  01 Mar 2013 22:06:13 +0000,Twitter for iPhone,0,I'd buy an android phone just for the Jellybean keyboard. It's beautiful  that's what it is.,234,20609,4,247,iOS,Android
10273,10274,jguzikowski,Fri  01 Mar 2013 22:11:18 +0000,Twitter for iPhone,0,@kevintheclever excuse me? Snood STILL is a thing..apparently they're on Android now (subject of the newsletter),104,3411,3,129,iOS,Android
10286,10287,SLR_Sid,Fri  01 Mar 2013 22:13:15 +0000,Twitter for iPhone,0,i want a android again !,426,7085,0,393,iOS,Android
10295,10296,MakeItHaeske,Fri  01 Mar 2013 22:14:12 +0000,Twitter for iPhone,0,"Android autocorrect doesn't know ""sorority""  further proving that they are the GDIs of the phone world",148,629,0,117,iOS,Android
10296,10297,baddaxsjsb,Fri  01 Mar 2013 22:14:18 +0000,Twitter for iPhone,0,?€?@100stackzSAMboe: I hate when yall use emojis ...i have an android so they jus appear as boxes?€? ????????,815,14155,4,558,iOS,Android
10297,10298,DanandPhiladict,Fri  01 Mar 2013 22:14:21 +0000,Twitter for iPhone,0,@ElizaDanosaur1 well actually kindles are run on android lol,462,4970,0,144,iOS,Android
10308,10309,TiffyNicole15,Fri  01 Mar 2013 22:15:57 +0000,Twitter for iPhone,0,just re downloaded foursquare on my phone and I hadn't used it since I had my android back in December ????,828,30339,8,591,iOS,Android
10310,10311,Iam_Trippz,Fri  01 Mar 2013 22:15:59 +0000,Twitter for iPhone,0,k ?€?@freeMEjwor: I want Android Smiley's too :(?€?,790,33121,0,787,iOS,Android
10321,10322,HAILEESCHMITZ,Fri  01 Mar 2013 22:18:33 +0000,Twitter for iPhone,0,If I'm a retarded android  does that make me a black berry??,6,30,0,23,iOS,Android
10322,10323,apokaloptimist,Fri  01 Mar 2013 22:18:37 +0000,Twitter for iPhone,0,@ExpectLulz i thought I was the only person on earth that hated Samsung android devices,1418,24139,38,2003,iOS,Android
10325,10326,catfyson,Fri  01 Mar 2013 22:19:40 +0000,Twitter for iPhone,0,@xtiffyxx i was put off of android after suffering with a htc phone!,313,4026,8,405,iOS,Android
10338,10339,ellefontt,Fri  01 Mar 2013 22:21:40 +0000,Twitter for iPhone,0,Never trust a bitch with an android! ???? @laurenstutes,339,12904,1,437,iOS,Android
10351,10352,sandy_harkho,Fri  01 Mar 2013 22:24:50 +0000,Twitter for iPhone,0,@Jeffrey_Barrrrr fuck yoo android' can't see me bitchhhh????????????,203,4106,0,183,iOS,Android
10384,10385,morgenisme,Fri  01 Mar 2013 22:29:55 +0000,Twitter for iPhone,0,@nataliecraving yeah android sucks haha,118,8062,1,111,iOS,Android
10391,10392,magnisbane,Fri  01 Mar 2013 22:30:43 +0000,Twitter for iPhone,0,@imagin3drag0ns ooh you have an android? AWW :((((,862,14076,1,152,iOS,Android
10406,10407,just1nbruce,Fri  01 Mar 2013 22:32:42 +0000,Twitter for iPhone,0,.@ikersaldivar just told that the Android version of the new WKRN weather app is on the way in a week or so.,3080,11743,160,1165,iOS,Android
10411,10412,catfyson,Fri  01 Mar 2013 22:33:01 +0000,Twitter for iPhone,0,@xtiffyxx my boyfriends mum has the galaxy tab which is good but i've been put off android! #applesbitch,313,4031,8,405,iOS,Android
10420,10421,BrenenDre,Fri  01 Mar 2013 22:35:02 +0000,Twitter for iPhone,0,@LyonsJade android about to come my way lol,487,20537,0,263,iOS,Android
10422,10423,IDance_SheWatch,Fri  01 Mar 2013 22:35:56 +0000,Twitter for iPhone,0,I want an android phone,873,30465,1,474,iOS,Android
10423,10424,adamwrobinson,Fri  01 Mar 2013 22:36:14 +0000,Twitter for iPhone,0,@DYMongoose he attacked customers of smartphones which are flat featureless devices. Apple &amp; others too. A big part of which use Android.,366,10002,9,186,iOS,Android
10428,10429,_LiyyahDee,Fri  01 Mar 2013 22:38:06 +0000,Twitter for iPhone,0,When my echofon app starts tripping I switch to twitter for android,1230,46717,5,943,iOS,Android
10429,10430,Not_That_Heroic,Fri  01 Mar 2013 22:38:08 +0000,Twitter for iPhone,0,I don't think I'll ever go back to the android life by choice.,832,18877,2,507,iOS,Android
10446,10447,Sincipient820,Fri  01 Mar 2013 22:42:04 +0000,Twitter for iPhone,0,The SQUATCHBOX is a must have app for every #squatcher or #bigfoot hunter out there...FREE on #Android,892,192,2,1350,iOS,Android
10450,10451,_Left_Eye,Fri  01 Mar 2013 22:43:18 +0000,Twitter for iPhone,0,I had to fuckin leave work cause of @TrapGirl__Mimi for saying that this worker said an android is NOT a smart phone ????????????????????,1120,51392,3,1065,iOS,Android
10467,10468,MadisonCrisler,Fri  01 Mar 2013 22:47:34 +0000,Twitter for iPhone,0,I miss my android ... I liked that so much better at times,51,1214,0,65,iOS,Android
10469,10470,ThatTaylorMonet,Fri  01 Mar 2013 22:47:54 +0000,Twitter for iPhone,0,Couldn't answer my phone was completely dead android said swipe denied #HA,501,24639,2,488,iOS,Android
10475,10476,Toeda57,Fri  01 Mar 2013 22:49:11 +0000,Twitter for iPhone,0,And i still prefer Android. http://t.co/u0OPlLPbJT,9,150,1,1,iOS,Android
10486,10487,SumzNadeem,Fri  01 Mar 2013 22:52:50 +0000,Twitter for iPhone,0,@javvieee it's a man. Get your facts right u android chicken nugget,36,1295,0,46,iOS,Android
10494,10495,Paidinfull912,Fri  01 Mar 2013 22:54:20 +0000,Twitter for iPhone,0,@hey_MoeMoe lol yeah mane..I had an affair with android,361,11755,3,329,iOS,Android
10495,10496,yocline,Fri  01 Mar 2013 22:54:46 +0000,Twitter for iPhone,0,Like other old folks I'm just going to blame technology  specifically Android cc/ @JJSIII,2369,10515,111,984,iOS,Android
10501,10502,wnwnews,Fri  01 Mar 2013 22:55:47 +0000,Twitter for iPhone,0,1024 #DirtSheet #Android installs!  See why all the hype https://t.co/DQ4uUfel1Y,13010,21176,214,8,iOS,Android
10503,10504,YunngNatnFree,Fri  01 Mar 2013 22:56:28 +0000,Twitter for iPhone,0,@dizzleduchess wordd !! mi nigga jus switch to Android or some :),601,18752,0,527,iOS,Android
10506,10507,SariKreines,Fri  01 Mar 2013 22:58:02 +0000,Twitter for iPhone,0,?€?@timschwarz: just finished a runtastic run of 5.26 mi in 55m 14s with #runtastic PRO Android App: http://t.co/m5NccSrcsJ?€? awe yea #athletic,101,336,0,194,iOS,Android
10514,10515,DB_FromRockwell,Fri  01 Mar 2013 22:59:07 +0000,Twitter for iPhone,0,And a android nigga,3873,13192,0,1179,iOS,Android
10525,10526,AmineSeventy3,Fri  01 Mar 2013 23:01:40 +0000,Twitter for iPhone,0,I think we should take Google+ seriously as it is growing beside Twitter so that means Android too which means lots http://t.co/gVEdqBm9ez,11,575,0,108,iOS,Android
10538,10539,UhitsLeeexo,Fri  01 Mar 2013 23:04:28 +0000,Twitter for iPhone,0,Sending emojis to an android user just to annoy them ????,1111,23795,6,1723,iOS,Android
10543,10544,CamrynLaBoo,Fri  01 Mar 2013 23:05:32 +0000,Twitter for iPhone,0,But I'd prefer the android????,215,8326,0,213,iOS,Android
10565,10566,Tago_the_Guez,Fri  01 Mar 2013 23:11:16 +0000,Twitter for iPhone,0,Your team Android...,340,20326,2,219,iOS,Android
10581,10582,LadyEhilton,Fri  01 Mar 2013 23:15:34 +0000,Twitter for iPhone,0,?€?@Tru_ShesA_Bomb: I know ericka ain't just try play wit me wit no emojis?€?you Kno I did member u play with my old Android lls,391,15805,0,385,iOS,Android
10586,10587,MauryRell_,Fri  01 Mar 2013 23:16:26 +0000,Twitter for iPhone,0,@CashDADDY_ oh thats the blow a bunch of useless android chargers smh,245,5364,1,243,iOS,Android
10590,10591,HiRezAPC,Fri  01 Mar 2013 23:17:51 +0000,Twitter for iPhone,0,@peterloorke i gotta get someone with an android phone to see this baby in action. Well done though. Will share with others :),492,1746,9,97,iOS,Android
10593,10594,CamrynLaBoo,Fri  01 Mar 2013 23:18:01 +0000,Twitter for iPhone,0,Considering the android doesn't work????,215,8328,0,213,iOS,Android
10595,10596,BenedictEvans,Fri  01 Mar 2013 23:18:10 +0000,Twitter for iPhone,0,@charlesarthur @steveliput Acer was building a custom platform on top of Android. It was fragmenting it. That Moto phone doesn't do that,5986,25167,317,612,iOS,Android
10609,10610,BenedictEvans,Fri  01 Mar 2013 23:21:52 +0000,Twitter for iPhone,0,The future of 'search' isn't a text box on a web page: it's deep device integration. That's why Android fragmentation is a problem.,5986,25168,317,612,iOS,Android
10613,10614,BenedictEvans,Fri  01 Mar 2013 23:23:46 +0000,Twitter for iPhone,0,@davidchow I believe Samsung Android devices in China come without Google Play: https://t.co/9pW611unzA,5986,25169,317,612,iOS,Android
10616,10617,dylanbarrell,Fri  01 Mar 2013 23:24:41 +0000,Twitter for iPhone,0,Standing room only for @pauljadam's Android #a11y presentation #csun13 http://t.co/eaoeEPGKVg,160,940,7,107,iOS,Android
10620,10621,_BEasyDude,Fri  01 Mar 2013 23:25:34 +0000,Twitter for iPhone,0,?€?@fatBOOTY_: if this android man doesn't stop parchutin' down my screen?€? lmfao,453,53965,1,439,iOS,Android
10628,10629,kayjayy90,Fri  01 Mar 2013 23:26:50 +0000,Twitter for iPhone,0,Bac to android I'm about to go...,220,1799,0,226,iOS,Android
10634,10635,iamlemonfilm,Fri  01 Mar 2013 23:28:13 +0000,Twitter for iPhone,0,How to better use my Android system at home? Hmmm ...,17,481,0,48,iOS,Android
10635,10636,mattack108,Fri  01 Mar 2013 23:28:55 +0000,Twitter for iPhone,0,5mins later and the Android OS system(tm) has crashed. And I was just updating the apps. You Google call it stable system...,26,415,1,46,iOS,Android
10647,10648,LaurenGoode,Fri  01 Mar 2013 23:30:45 +0000,Twitter for iPhone,0,.@jack says he has high hopes for Android when @fredwilson asks about smartphone/tablet penetration (re: mobile payments) in emerging mkts,16460,11960,667,1034,iOS,Android
10649,10650,AmineSeventy3,Fri  01 Mar 2013 23:31:09 +0000,Twitter for iPhone,0,Anything u want knw on android jynx box follow the unique tutorial how to put Xbmc &amp; navix our fellow @xctechs YouTube for more info,11,580,0,108,iOS,Android
10650,10651,azfaznurfurrr,Fri  01 Mar 2013 23:31:10 +0000,Twitter for iPhone,0,@ina_loves26 too bad for android users. MUAHAHAHAHAHHA. ????????????????????????????????????,352,51112,0,323,iOS,Android
10651,10652,mandyvan,Fri  01 Mar 2013 23:31:11 +0000,Twitter for iPhone,0,In the Android 4.2+ Accessibility session by @pauljadam @csun13,174,1703,5,274,iOS,Android
10668,10669,OhhLizyBabyy,Fri  01 Mar 2013 23:35:15 +0000,Twitter for iPhone,0,@Edgar_92Till I didn't I had an android so iCloud wasn't there,140,3099,0,131,iOS,Android
10681,10682,goodwitch,Fri  01 Mar 2013 23:38:17 +0000,Twitter for iPhone,0,SRO for @pauljadam session on  Talkback &amp; Magnification #a11y in Android. 4.2+ #CSUN13,2058,6791,218,480,iOS,Android
10687,10688,inee_27,Fri  01 Mar 2013 23:40:10 +0000,Twitter for iPhone,0,@KingJaikope uhm .. BOOO you &amp;&amp; your android!! ha jk!,196,4781,0,200,iOS,Android
12744,12745,kurnia08lusy,Fri  01 Mar 2013 23:31:29 +0000,UberSocial Pro for iPhone,0,BB off android on...,195,14702,1,394,iOS,Android
12757,12758,DanielRomeo,Fri  01 Mar 2013 19:04:34 +0000,VEVO iPhone,0,I'm watching Right Here (Lyric Video) by Justin Bieber ft. Drake on @VEVO for Android. http://t.co/JbdPdbiwbs,222,4415,0,197,iOS,Android
12758,12759,AnitaMorlock,Fri  01 Mar 2013 19:55:45 +0000,VEVO iPhone,0,I'm watching The Best Day by Taylor Swift on @VEVO for Android. http://t.co/uleRHLwjrd,8,271,0,75,iOS,Android
12759,12760,AnitaMorlock,Fri  01 Mar 2013 19:57:39 +0000,VEVO iPhone,0,Khloe is one lucky little girl I'm watching The Best Day by Taylor Swift on @VEVO for Android. http://t.co/uleRHLwjrd,8,272,0,75,iOS,Android
12760,12761,rulasrulito,Fri  01 Mar 2013 20:01:46 +0000,VEVO iPhone,0,I'm watching Outside by George Michael on @VEVO for Android. http://t.co/uI6qqdIyuw,8,121,0,16,iOS,Android
12761,12762,WutsCrackinAZ,Fri  01 Mar 2013 20:03:09 +0000,VEVO iPhone,0,I'm watching On My Block by Scarface on @VEVO for Android. http://t.co/HxnFJ512rS,1474,43025,27,2008,iOS,Android
12762,12763,rulasrulito,Fri  01 Mar 2013 20:03:18 +0000,VEVO iPhone,0,I'm watching I'm Gonna Getcha Good! (Red Picture Version) by Shania Twain on @VEVO for Android. http://t.co/s9I4etEngD,8,122,0,16,iOS,Android
12763,12764,Dommecca22,Fri  01 Mar 2013 20:35:33 +0000,VEVO iPhone,0,I'm watching Diced Pineapples (Explicit) by Rick Ross ft. Wale &amp; Drake on @VEVO for Android. http://t.co/68vmJef0iF,51,2252,0,280,iOS,Android
