X,date,followers,friends,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
25336,Fri  01 Mar 2013 21:10:11 +0000,132,200,2,u,0,Twitter for iPhone,iOS,2713,iOS,eforcier,Wonder what they'll have to do to get this in the iOS App Store. RT @mcsweeneys: Gamify Your Life: http://t.co/PsIqhouaHQ
25341,Fri  01 Mar 2013 21:10:54 +0000,82,168,1,u,0,Twitter for iPhone,iOS,3795,iOS,perberglund,The new iOS -&gt; PS3 youtube integration works really well :3
25348,Fri  01 Mar 2013 21:11:54 +0000,40,38,1,u,0,Twitter for iPhone,iOS,1701,iOS,JDTMovies,Can we get the Corpse Party game on ios in the states? I would pay monies for that. Many monies.
25367,Fri  01 Mar 2013 21:16:26 +0000,909,842,0,n,0,Twitter for iPhone,iOS,3480,iOS,ramonarios,The new iOS is supposed to have longer lasting battery  so why does mines go low so fast ????????
25377,Fri  01 Mar 2013 21:18:33 +0000,601,2098,2,u,0,Twitter for iPhone,iOS,457,iOS,play4perks,Enter to #win $50s worth of deliciousness at #TheKeg (gift card) - http://t.co/oDOQ9ebe7Q #500TicketsPerEntry #iOs http://t.co/4GhLVwJqET
25382,Fri  01 Mar 2013 21:19:17 +0000,266,207,26,u,0,Twitter for iPhone,iOS,6222,iOS,gabrielwebbDev,Anyone in the Cincy Area looking for a Junior #iOS developer or intern ?
25386,Fri  01 Mar 2013 21:19:43 +0000,8,22,0,u,0,Twitter for iPhone,iOS,42,iOS,ClarkFury,This is my highest round on Black Ops Zombies iOS on ascension... think u can beat me? i dont think so... http://t.co/zJDH474lPD
25389,Fri  01 Mar 2013 21:27:47 +0000,171,390,3,u,0,Twitter for iPhone,iOS,12229,iOS,mattmanver1,Media Vision last did Chaos Rings on iOS it seems... Wonder of they or SCE owns Wild ARMS?
25397,Fri  01 Mar 2013 21:28:46 +0000,122,516,0,u,0,Twitter for iPhone,iOS,2692,iOS,AmyHowar,guys how am I meant to update my temp phone (IPhone 3GS) to IOS 5? X
25402,Fri  01 Mar 2013 21:29:29 +0000,228,240,0,u,0,Twitter for iPhone,iOS,3782,iOS,t_ormond16,Don't do the iOS update deletes anything on you're phone
25406,Fri  01 Mar 2013 21:30:04 +0000,237,260,2,p,0,Twitter for iPhone,iOS,31767,iOS,iAmtoo_purple,K iTunes. Just because my iPod is updated with iOS 6 doesn't mean you can tell me it needs version 10.6.3 bew bew!
25407,Fri  01 Mar 2013 21:30:19 +0000,242,625,18,u,0,Twitter for iPhone,iOS,5726,iOS,AlliOSNews,Massively happy with the battery life improvements in #ios 6.1.2.  Didn't realise how bad it was before until I got it. #makingprogress
25412,Fri  01 Mar 2013 21:31:49 +0000,70,588,0,u,0,Twitter for iPhone,iOS,7657,iOS,FrijolConQueso,I should have never updated my iOS... I can't hit next on pandora unless I have the app open ???? #iphone
25414,Fri  01 Mar 2013 21:32:03 +0000,10,38,0,u,0,Twitter for iPhone,iOS,205,iOS,TheDefpom,@vodafoneNZ I'm on an iPhone 5! With latest iOS
25417,Fri  01 Mar 2013 21:32:09 +0000,241,448,2,p,0,Twitter for iPhone,iOS,7939,iOS,apjkilleen,iOS 6 has ruined my life. I can no longer ignore the Mrs when I can't be arsed to reply cos she knows I've read the message she sent.
25419,Fri  01 Mar 2013 21:32:24 +0000,278,274,0,u,0,Twitter for iPhone,iOS,15326,iOS,ThereGoes_Molly,Omg I'm gonna have like nothing in my phone if I keep deleting just to update my iOS
25448,Fri  01 Mar 2013 21:36:48 +0000,2835,2435,2,u,0,Twitter for iPhone,iOS,19900,iOS,MorganAmarr,@Ifoundpecker I updated it to the iOS 6 software and I reset all my settings but still nothing! UGHH
25449,Fri  01 Mar 2013 21:37:22 +0000,10,22,0,u,0,Twitter for iPhone,iOS,2,iOS,NikitaShanin,Just started iOS app without IB  much better than I initially thought!
25460,Fri  01 Mar 2013 21:39:09 +0000,108,101,5,u,0,Twitter for iPhone,iOS,141,iOS,tomhschmidt,Untappd has quite possibly the worst iOS Facebook login integration ever http://t.co/jjqE4rqx7q
25461,Fri  01 Mar 2013 21:39:11 +0000,10,26,0,u,0,Twitter for iPhone,iOS,582,iOS,addi_x000,@CydiaRepos Is it possible to download cydia on iPhone 4s IOS 6?
25472,Fri  01 Mar 2013 21:41:12 +0000,302,507,15,u,0,Twitter for iPhone,iOS,1444,iOS,NPitz14,@boredzo Hey Peter  appreciate your response. If there is anything outside of an iOS environment to look at that would be interesting...?
25478,Fri  01 Mar 2013 21:42:33 +0000,156,974,0,u,0,Twitter for iPhone,iOS,2668,iOS,Steal1993,@TheEscapistMag no joy in tf2 is lost by not buying that ring. And it's F2P. 40$ theme park world ios rides are unfair and enjoyment-halting
25481,Fri  01 Mar 2013 21:42:47 +0000,1021,994,10,u,0,Twitter for iPhone,iOS,29299,iOS,AllyKeyoni,@sarahmarienolan That's what I've been worried about. My iTunes wants me to update my iOS but I was wondering if it cleans the phone clean
25486,Fri  01 Mar 2013 21:43:52 +0000,12,26,0,u,0,Twitter for iPhone,iOS,574,iOS,wrapedinbacon,So who uses iOS Passbook? Probably no one :)
25497,Fri  01 Mar 2013 21:45:31 +0000,93,71,4,u,0,Twitter for iPhone,iOS,5756,iOS,JeanBrochefort,Attending the #edbanger10 show and working on an iOS project at the same time. My generation have ubiquity ... http://t.co/BOyuVbRV79
25505,Fri  01 Mar 2013 21:47:21 +0000,253,462,2,u,0,Twitter for iPhone,iOS,3519,iOS,Flannel_dave,Updated my iPhone to iOS 6.1.2 yesterday and all of a sudden the battery life is fucking ace. Well played Apple.
25508,Fri  01 Mar 2013 21:47:45 +0000,445,320,7,n,0,Twitter for iPhone,iOS,7089,iOS,_ryanread,iOS's iMessaging has totally spoiled me! So you're saying I actually have to have cell service to send a text!?
25511,Fri  01 Mar 2013 21:48:36 +0000,84,184,3,u,0,Twitter for iPhone,iOS,1311,iOS,SivyerFamily,@TMWSystems why do you not have an iOS app for mech work station in #TMT ?
25517,Fri  01 Mar 2013 21:49:15 +0000,1150,144,119,u,0,Twitter for iPhone,iOS,9166,iOS,lafemmearchitct,Dear Twitter app for iOS 
The "turn on notification" doesn't seem to work. Please fix. Thanks.
25520,Fri  01 Mar 2013 21:49:51 +0000,913,844,32,u,0,Twitter for iPhone,iOS,4989,iOS,nealedelstein,Who's at the forefront of tech and art? Creating the future now  @movax_ is. Insane things coming. #insane #tech #ios #decim8
25527,Fri  01 Mar 2013 21:51:57 +0000,172,303,0,u,0,Twitter for iPhone,iOS,3300,iOS,TannerHolcomb,??  ????????        ????????
?????      ????  ???? 
?????      ???? ????
?????      ????  ????????????
?????      ????  ????      ????
??  ????????        ????????
??? Thought that said iOS 6 #didntreadcarefully
25528,Fri  01 Mar 2013 21:52:04 +0000,365,242,3,u,0,Twitter for iPhone,iOS,4551,iOS,butterPRETZELS,updated my e-cig to IOS 4.20 and now it gets me soooo hiiiiiggghhhh
25532,Fri  01 Mar 2013 21:52:26 +0000,59,51,0,u,0,Twitter for iPhone,iOS,945,iOS,ghaststew,@ios_minecraft want to join my pvp
25545,Fri  01 Mar 2013 21:55:30 +0000,941,392,2,u,0,Twitter for iPhone,iOS,3384,iOS,curlyhair_jr,@xSo100 what service and what iOS it's on
25551,Fri  01 Mar 2013 21:57:07 +0000,1623,2000,77,u,0,Twitter for iPhone,iOS,25226,iOS,JanSKay,?@ZyngaSupport: What's the Phrase is live for iOS. Download it for free  and start guessing with a friend! http://t.co/UZvPnFt9xK? #FB
25575,Fri  01 Mar 2013 22:01:09 +0000,1644,1042,1,u,0,Twitter for iPhone,iOS,17566,iOS,choochi_x,@raheemjamal786 u can but its only a partial version of ios 6  like it doesnt include features like siri... and the 4s would still be faster
25584,Fri  01 Mar 2013 22:02:41 +0000,721,562,34,u,0,Twitter for iPhone,iOS,55020,iOS,RAWshadTX,@TEKtheMAESTRO better? Spec wise? No. I just need it for business purposes at the job really. I do like the cleanness of the iOS.
25586,Fri  01 Mar 2013 22:02:47 +0000,590,606,19,u,0,Twitter for iPhone,iOS,15126,iOS,KelestiMMO,FUCK! Anyone running McTube on #iOS DO NOT UPDATE.

Last update removed background play functionality :( :( :(
25606,Fri  01 Mar 2013 22:05:42 +0000,144,212,0,u,0,Twitter for iPhone,iOS,1593,iOS,gezor121,@IOS_Junior get on skype
25611,Fri  01 Mar 2013 22:06:27 +0000,590,606,19,u,0,Twitter for iPhone,iOS,15127,iOS,KelestiMMO,Fuck fuck fucking fuckity fuck :C
I can't believe they stole my background play functionality from McTube #iOS
25616,Fri  01 Mar 2013 22:07:06 +0000,956,76,1,u,0,Twitter for iPhone,iOS,9954,iOS,binn_h,iOS fuck you
25622,Fri  01 Mar 2013 22:09:30 +0000,62,136,1,u,0,Twitter for iPhone,iOS,3806,iOS,wilkos,Calling it right now 03/01/13 - Google Glass will spark more theft than iOS devices in NYC. Highly visible  higher value  easier grab. $GOOG
25628,Fri  01 Mar 2013 22:10:49 +0000,242,361,0,u,0,Twitter for iPhone,iOS,2502,iOS,VivMurphy92,Memories xx #summer #instapic #ios #greece #friends #paint #2012 ????????? @CharlesOfficiaI @HelenaDanaher http://t.co/dQ0UzwOhiH
25637,Fri  01 Mar 2013 22:11:55 +0000,641,514,1,u,0,Twitter for iPhone,iOS,19363,iOS,Antoniasword,Every f*cking day I'm updating something on my iPhone. If it isn't an app it's the IOS software.
25645,Fri  01 Mar 2013 22:13:08 +0000,197,234,0,u,0,Twitter for iPhone,iOS,4299,iOS,gbass135,@justROBBedabank is that in the new iOS ?
25649,Fri  01 Mar 2013 22:13:39 +0000,3171,2629,7,u,0,Twitter for iPhone,iOS,100789,iOS,herb_weezy,make i go back to ma NFSMW. iOS version over  PC Version
25652,Fri  01 Mar 2013 22:13:52 +0000,199,246,1,u,0,Twitter for iPhone,iOS,8458,iOS,isasaifullah,@SenangSimple your iPad guna iOs yang mana? I'll see what I can find as soon as I do  I'll inform you straight away.
25660,Fri  01 Mar 2013 22:14:46 +0000,12,22,0,u,0,Twitter for iPhone,iOS,74,iOS,Nick_Vaccaro,Finally updated my phone to iOS 6 from always having iOS 4
25663,Fri  01 Mar 2013 22:15:19 +0000,860,470,2,u,0,Twitter for iPhone,iOS,37190,iOS,lifethruglasses,what other iOS twitter apps are there  besides tweetbot and twitter for iPhone? 'cause both are currently stupid.
25664,Fri  01 Mar 2013 22:15:30 +0000,313,405,8,u,0,Twitter for iPhone,iOS,4025,iOS,catfyson,@xtiffyxx lol i thought so! I want a tablet but i've grown to love iOS
25671,Fri  01 Mar 2013 22:16:25 +0000,3171,2629,7,u,0,Twitter for iPhone,iOS,100792,iOS,herb_weezy,its friday. lol ?@Trey_BenJ: Go and study instead o_O "@herb_weezy: make i go back to ma NFSMW. iOS version over PC Version"?
25674,Fri  01 Mar 2013 22:16:39 +0000,144,304,3,u,0,Twitter for iPhone,iOS,3284,iOS,bumarji,@kylechowning I think there is a lot of room for improvement but I still feel it's much better than other ios email apps
25677,Fri  01 Mar 2013 22:17:57 +0000,5,8,0,u,0,Twitter for iPhone,iOS,28,iOS,bryan_ccortes,@BattleBears when will 1.4.2.1 come for ios?
25686,Fri  01 Mar 2013 22:19:59 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11197,iOS,applehow1,?@official_billy: How to turn off Google tracking you in iOS http://t.co/Ix7YLoLsPT?
25687,Fri  01 Mar 2013 22:19:59 +0000,12,60,0,u,0,Twitter for iPhone,iOS,1195,iOS,WTFHappenedHere,@MadeSadEasily how many of the previous phones.  Like certain iPhones can't run iOS 5 or 6
25689,Fri  01 Mar 2013 22:20:13 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11197,iOS,applehow1,?@official_billy: Tip on how to stop Google from tracking you in iOS Google Maps http://t.co/Ix7YLoLsPT?
25690,Fri  01 Mar 2013 22:20:17 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11197,iOS,applehow1,?@official_billy: How to video to stop Google from taking your mapping location in Google maps iOS! http://t.co/Ix7YLoLsPT?
25691,Fri  01 Mar 2013 22:20:42 +0000,434,1145,0,u,0,Twitter for iPhone,iOS,5896,iOS,official_billy,?@applehow1: How to video to stop Google from taking your mapping location in Google maps iOS! http://t.co/4yEMR9XGPJ?
25692,Fri  01 Mar 2013 22:20:45 +0000,434,1145,0,u,0,Twitter for iPhone,iOS,5896,iOS,official_billy,?@applehow1: Tip on how to stop Google from tracking you in iOS Google Maps http://t.co/4yEMR9XGPJ?
25693,Fri  01 Mar 2013 22:20:56 +0000,434,1145,0,u,0,Twitter for iPhone,iOS,5896,iOS,official_billy,?@applehow1: How to turn off Google tracking you in iOS http://t.co/4yEMR9XGPJ?
25694,Fri  01 Mar 2013 22:21:00 +0000,449,406,1,u,0,Twitter for iPhone,iOS,20245,iOS,olaalaa_liviaa,?@Suppaa_Flyy: I can't @ ppl once again wth?u update your iOs yet?
25695,Fri  01 Mar 2013 22:21:09 +0000,127,329,1,u,0,Twitter for iPhone,iOS,2920,iOS,SamAltenberger,I just tried out the native @twitter iOS app for the first time in a LONG time. I don't see how @tweetbot is any better.
25702,Fri  01 Mar 2013 22:22:36 +0000,283,223,0,u,0,Twitter for iPhone,iOS,25161,iOS,BenMurphyWardel,@LouisDunford do you have iOS 6? See the button that looks like the globe?
25703,Fri  01 Mar 2013 22:22:36 +0000,457,323,1,u,0,Twitter for iPhone,iOS,55381,iOS,YK_Faded,Where's the repeat  &amp; shuffle buttons on iOS 6?
25706,Fri  01 Mar 2013 22:23:39 +0000,525,148,2,u,0,Twitter for iPhone,iOS,1325,iOS,LaurenTaylorlj,Is it safe to update ur iPhone software to iOS 1.6.2 or is battery life still shocking?? #awkwardserioustweet
25710,Fri  01 Mar 2013 22:24:43 +0000,122,244,1,u,0,Twitter for iPhone,iOS,2675,iOS,DagoTony330,I am not noticing a difference with iOS 6.1.2 #iphoneproblems #firstworldproblems #imissSteveJobs
25720,Fri  01 Mar 2013 22:27:41 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11216,iOS,applehow1,?@official_billy: Video on how to mirror on Mac from iOS Device http://t.co/K1Qdo4hxPX?
25721,Fri  01 Mar 2013 22:27:44 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11216,iOS,applehow1,?@official_billy: Video on how to mirror your iOS device to mac  http://t.co/K1Qdo4hxPX?
25722,Fri  01 Mar 2013 22:27:47 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11216,iOS,applehow1,?@official_billy: NO JAILBREAK: mirror to your mac screen from any iOS device http://t.co/K1Qdo4hxPX?
25723,Fri  01 Mar 2013 22:27:50 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11215,iOS,applehow1,?@official_billy: Tutorial teaches you how to mirror to your mac from any iOS device http://t.co/K1Qdo4hxPX?
25725,Fri  01 Mar 2013 22:27:53 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11215,iOS,applehow1,?@official_billy: Tutorial on best way to mirror to Mac from ant iOS device http://t.co/K1Qdo4hxPX?
25726,Fri  01 Mar 2013 22:27:56 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11217,iOS,applehow1,?@official_billy: Best way to mirror your iOS device to Mac's http://t.co/K1Qdo4hxPX?
25727,Fri  01 Mar 2013 22:28:02 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11217,iOS,applehow1,?@official_billy: Video on how to mirror iOS to Mac http://t.co/K1Qdo4hxPX?
25729,Fri  01 Mar 2013 22:28:10 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11217,iOS,applehow1,?@official_billy: Tutorial to mirror your iOS device to your Mac http://t.co/K1Qdo4hxPX?
25730,Fri  01 Mar 2013 22:28:29 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Video on how to mirror on Mac from iOS Device http://t.co/789Q6NFjqI?
25731,Fri  01 Mar 2013 22:28:32 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Tutorial on how to mirror on Mac from any iOS Devices http://t.co/789Q6NFjqI?
25732,Fri  01 Mar 2013 22:28:34 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Video on how to mirror your iOS device to mac  http://t.co/789Q6NFjqI?
25733,Fri  01 Mar 2013 22:28:37 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: NO JAILBREAK: mirror to your mac screen from any iOS device http://t.co/789Q6NFjqI?
25734,Fri  01 Mar 2013 22:28:39 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Tutorial teaches you how to mirror to your mac from any iOS device http://t.co/789Q6NFjqI?
25735,Fri  01 Mar 2013 22:28:42 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Tutorial on best way to mirror to Mac from ant iOS device http://t.co/789Q6NFjqI?
25737,Fri  01 Mar 2013 22:28:47 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Best way to mirror your iOS device to Mac's http://t.co/789Q6NFjqI?
25738,Fri  01 Mar 2013 22:28:49 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Easy way to  Mirror from your iOS device to your Mac! http://t.co/789Q6NFjqI?
25739,Fri  01 Mar 2013 22:28:51 +0000,28,34,0,u,0,Twitter for iPhone,iOS,42,iOS,DesiRap1,@jayja1lbreak Can you help me make my dream come true? #iOS Tweak
25740,Fri  01 Mar 2013 22:28:54 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Video on how to mirror iOS to Mac http://t.co/789Q6NFjqI?
25741,Fri  01 Mar 2013 22:28:58 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5915,iOS,official_billy,?@applehow1: Tutorial to mirror your iOS device to your Mac http://t.co/789Q6NFjqI?
25742,Fri  01 Mar 2013 22:29:28 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11221,iOS,applehow1,?@official_billy: Tutorial on how to mirror on Mac from any iOS Devices http://t.co/K1Qdo4hxPX?
25743,Fri  01 Mar 2013 22:29:42 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11225,iOS,applehow1,?@official_billy: Video on how to use Airplay on Mac from iOS Device http://t.co/yi1l239kEI?
25745,Fri  01 Mar 2013 22:30:02 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11225,iOS,applehow1,?@official_billy: Easy way to use Airplay on the mac from any iOS device! http://t.co/yi1l239kEI?
25748,Fri  01 Mar 2013 22:30:29 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5922,iOS,official_billy,?@applehow1: Video on how to use Airplay on Mac from iOS Device http://t.co/GaI1tEKLfi?
25749,Fri  01 Mar 2013 22:30:39 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5922,iOS,official_billy,?@applehow1: Easy way to use Airplay on the mac from any iOS device! http://t.co/GaI1tEKLfi?
25754,Fri  01 Mar 2013 22:31:07 +0000,482,434,1,u,0,Twitter for iPhone,iOS,619,iOS,byRovi23,Fucking TriviaDos on iOS
25756,Fri  01 Mar 2013 22:31:43 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11235,iOS,applehow1,?@official_billy: iOS 6 jailbreak finally available and video of how to get it here http://t.co/KyKgqnXAZH?
25757,Fri  01 Mar 2013 22:31:48 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11235,iOS,applehow1,?@official_billy: How to install the iOS 6 and up jailbreak http://t.co/KyKgqnXAZH?
25759,Fri  01 Mar 2013 22:31:51 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11235,iOS,applehow1,?@official_billy: Tutorial on how to download the new iOS 6 jailbreak http://t.co/KyKgqnXAZH?
25760,Fri  01 Mar 2013 22:31:53 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11235,iOS,applehow1,?@official_billy: How To Video for how to download the new iOS 6 video http://t.co/KyKgqnXAZH?
25761,Fri  01 Mar 2013 22:31:57 +0000,810,1982,0,n,0,Twitter for iPhone,iOS,11235,iOS,applehow1,?@official_billy: iOS 6 and up JAILBREAK available now! Check out the video now!! http://t.co/KyKgqnXAZH?
25762,Fri  01 Mar 2013 22:32:01 +0000,810,1982,0,u,0,Twitter for iPhone,iOS,11235,iOS,applehow1,?@official_billy: JAILBREAK IOS 6 iPhone  iPod Touch  and iPad  video available right here http://t.co/KyKgqnXAZH?
25768,Fri  01 Mar 2013 22:32:49 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5930,iOS,official_billy,?@applehow1: iOS 6 jailbreak finally available and video of how to get it here http://t.co/4UgRKfEE8Z?
25769,Fri  01 Mar 2013 22:32:54 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5930,iOS,official_billy,?@applehow1: How to install the iOS 6 and up jailbreak http://t.co/4UgRKfEE8Z?
25770,Fri  01 Mar 2013 22:33:00 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5930,iOS,official_billy,?@applehow1: Tutorial on how to download the new iOS 6 jailbreak http://t.co/4UgRKfEE8Z?
25772,Fri  01 Mar 2013 22:33:03 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5930,iOS,official_billy,?@applehow1: How To Video for how to download the new iOS 6 video http://t.co/4UgRKfEE8Z?
25773,Fri  01 Mar 2013 22:33:05 +0000,435,1145,0,p,0,Twitter for iPhone,iOS,5930,iOS,official_billy,?@applehow1: iOS 6 and up JAILBREAK available now! Check out the video now!! http://t.co/4UgRKfEE8Z?
25774,Fri  01 Mar 2013 22:33:09 +0000,435,1145,0,u,0,Twitter for iPhone,iOS,5930,iOS,official_billy,?@applehow1: JAILBREAK IOS 6 iPhone  iPod Touch  and iPad  video available right here http://t.co/4UgRKfEE8Z?
25777,Fri  01 Mar 2013 22:33:45 +0000,78,106,3,u,0,Twitter for iPhone,iOS,2528,iOS,Herkolaos,Why the fuck every time I update my iOS I gotta re-fucking-download everything for my kindle app? Getting pretty fucking tired of this shit.
