id,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
9342,athyde08,Fri  01 Mar 2013 23:19:52 +0000,Twitter for iPad,0,My #blackberry can now no longer read emails...yep  time to make the change to a different phone company...,171,1547,0,283,iOS,Blackberry
9343,abbiehennessey_,Fri  01 Mar 2013 23:20:23 +0000,Twitter for iPad,0,Would pick my samsung over a blackberry anyday #galaxys3 #shitberry,184,4555,0,127,iOS,Blackberry
9345,rocknwren,Fri  01 Mar 2013 23:24:27 +0000,Twitter for iPad,0,Galbanum  Basil  Dandelion  Blackberry  Star Jasmine  Cyclamen Petals  Gaiac Wood  Musks  Amber and...,47,3980,5,35,iOS,Blackberry
9346,alymdlo,Fri  01 Mar 2013 23:25:03 +0000,Twitter for iPad,0,24- Blackberry o tablet?: tableeeet,242,661,0,254,iOS,Blackberry
9347,Ffiooonxo,Fri  01 Mar 2013 23:26:19 +0000,Twitter for iPad,0,Stuck with my blackberry until March 2014 :(:( #cry,267,1317,1,1058,iOS,Blackberry
9349,sailormoron,Fri  01 Mar 2013 23:33:03 +0000,Twitter for iPad,0,@popularjap nice blackberry,1566,42449,8,91,iOS,Blackberry
9350,micky_sparkles,Fri  01 Mar 2013 23:35:18 +0000,Twitter for iPad,0,I hate my fucking blackberry omg I'm going to thru it in the ground,277,13848,0,246,iOS,Blackberry
9351,Abbiemaye96,Fri  01 Mar 2013 23:38:54 +0000,Twitter for iPad,0,Love how I'm sat on my iPad with a blackberry  iPod and another iPad around me! Too much technology!,308,269,0,608,iOS,Blackberry
9352,quakudiddy,Fri  01 Mar 2013 18:39:33 +0000,Twitter for iPhone,0,Blackberry ur chick am so bold,62,472,0,49,iOS,Blackberry
9353,YooRealz,Fri  01 Mar 2013 18:39:43 +0000,Twitter for iPhone,0,"""Skinny girl with a fat batty  selling weave straight of the blackberry"" FAM who's responsible for that bar ????????",445,883,0,238,iOS,Blackberry
9354,pinkflamin_,Fri  01 Mar 2013 18:39:54 +0000,Twitter for iPhone,0,The new blackberry is so nice.,134,32092,0,108,iOS,Blackberry
9359,Nouura_ibrahim,Fri  01 Mar 2013 18:40:38 +0000,Twitter for iPhone,0,I lost my blackberry ????????!!!! *looking everywhere*,218,5571,0,272,iOS,Blackberry
9362,Karmyn,Fri  01 Mar 2013 18:41:04 +0000,Twitter for iPhone,0,?€?Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/RCU97jXwS6?€? @karmynkast,375,308,16,512,iOS,Blackberry
9364,CPMenard,Fri  01 Mar 2013 18:41:56 +0000,Twitter for iPhone,0,@Britt_Alexa still living in the early 2000s wanting a blackberry again lol,232,23706,6,141,iOS,Blackberry
9366,marylorraine2,Fri  01 Mar 2013 18:42:05 +0000,Twitter for iPhone,0,Another thing I'm gonna miss about my blackberry.... All the clicking noises the keys make when I text,269,6185,0,143,iOS,Blackberry
9367,robertjbunting,Fri  01 Mar 2013 18:42:07 +0000,Twitter for iPhone,0,People still use @BlackBerry ? It's like seeing someone with a Carphone!,642,4488,11,1979,iOS,Blackberry
9368,_Eric_Noel,Fri  01 Mar 2013 18:42:21 +0000,Twitter for iPhone,0,Does anyone even care?  This is about 3 years late MT?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.?€?,154,896,1,235,iOS,Blackberry
9369,JaymiHampton,Fri  01 Mar 2013 18:42:23 +0000,Twitter for iPhone,0,"""@BlackBerry: Less than one month until #BlackBerry10 makes its debut. Find out details here: http://t.co/gn7opEf4nQ"" @EliseCHarvey",148,4267,1,215,iOS,Blackberry
9371,HannahCrowtherx,Fri  01 Mar 2013 18:42:54 +0000,Twitter for iPhone,0,Thought I'd go back onto the blackberry #notmissingmuch,421,5614,0,397,iOS,Blackberry
9373,elliemansell,Fri  01 Mar 2013 18:42:56 +0000,Twitter for iPhone,0,@joshHD123 @mollielyon97 mollie is selling a blackberry,309,3472,0,171,iOS,Blackberry
9374,laauren_rachel,Fri  01 Mar 2013 18:42:59 +0000,Twitter for iPhone,0,Why did I get a blackberry,233,7510,1,409,iOS,Blackberry
9375,JooliaGooolia,Fri  01 Mar 2013 18:43:21 +0000,Twitter for iPhone,0,The new blackberry looks sick,403,9206,0,598,iOS,Blackberry
9379,LucyMayMitchell,Fri  01 Mar 2013 18:45:54 +0000,Twitter for iPhone,0,Found my memory card from my blackberry! Arwww miss my blackberry ????,90,456,0,79,iOS,Blackberry
9381,JayyMehhr,Fri  01 Mar 2013 18:46:12 +0000,Twitter for iPhone,0,?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. ?€? you'll be mine bitch Can't wait. preorder,250,15235,0,196,iOS,Blackberry
9382,RachelHardyPR,Fri  01 Mar 2013 18:46:12 +0000,Twitter for iPhone,0,My blackberry has fallen in love with @krisdeeds - sorry for all the random phone calls - it just keeps ringing u!,6668,3326,16,706,iOS,Blackberry
9383,ChrispyMD,Fri  01 Mar 2013 18:46:14 +0000,Twitter for iPhone,0,?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/gXEGKgsbOB?€? #awesome,205,4168,0,162,iOS,Blackberry
9384,LennonBilly,Fri  01 Mar 2013 18:47:34 +0000,Twitter for iPhone,0,Oh the joys of owning a Blackberry :| #fuckingpieceofshit #shitberry,375,6226,0,368,iOS,Blackberry
9386,lorrainie_cruz,Fri  01 Mar 2013 18:47:45 +0000,Twitter for iPhone,0,Reading the book Hamlets Blackberry has made me look at technology differently &amp; I want to make some changes I'm gonna delete a social media,53,3405,0,205,iOS,Blackberry
9388,Lici_Wags,Fri  01 Mar 2013 18:56:01 +0000,Twitter for iPhone,0,Awks. Blackberry still sending me emails even though I no longer have a blackberry. ????,152,5998,2,208,iOS,Blackberry
9390,SivaWeLoveYou,Fri  01 Mar 2013 18:56:07 +0000,Twitter for iPhone,0,Might be getting the new blackberry in the next few weeks :D,2599,12128,5,2439,iOS,Blackberry
9391,Ryan__Hamill,Fri  01 Mar 2013 18:56:39 +0000,Twitter for iPhone,0,My new blackberry is siiiickkkk guyyssss http://t.co/QNzIc512UC,185,576,0,402,iOS,Blackberry
9394,SweetSin__,Fri  01 Mar 2013 18:57:25 +0000,Twitter for iPhone,0,People still use blackberry phones ? Lol,410,8554,2,431,iOS,Blackberry
9396,HamiltonB6,Fri  01 Mar 2013 18:57:29 +0000,Twitter for iPhone,0,@Revzraj blackberry,222,914,0,170,iOS,Blackberry
9397,LanceIsLegal,Fri  01 Mar 2013 18:58:23 +0000,Twitter for iPhone,0,Blackberry should really give up on making phones,431,11226,2,333,iOS,Blackberry
9398,rickykassab,Fri  01 Mar 2013 18:58:26 +0000,Twitter for iPhone,0,@BlackBerry when will google maps come out? This is a must for me.,138,1001,0,163,iOS,Blackberry
9400,livhawtree,Fri  01 Mar 2013 18:58:33 +0000,Twitter for iPhone,0,Anyone intrested blackberry bold 9900 http://t.co/LMd0pQwxfJ,115,918,0,89,iOS,Blackberry
9405,TheKidLana,Fri  01 Mar 2013 18:59:27 +0000,Twitter for iPhone,0,Dear creator of the blackberry I'm going to find you and kill you.,211,3728,0,501,iOS,Blackberry
9406,Junaid_wavey,Fri  01 Mar 2013 18:59:40 +0000,Twitter for iPhone,0,Your mom talks to teenage boys on her Blackberry,195,1259,0,96,iOS,Blackberry
9407,SirhcNavillus,Fri  01 Mar 2013 18:59:43 +0000,Twitter for iPhone,0,"?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA."" @TommyConti is gonna be first in line. #ShittyPhone",183,2519,1,705,iOS,Blackberry
9408,Sarablack9pearl,Fri  01 Mar 2013 18:59:52 +0000,Twitter for iPhone,0,@ShawnMichaels @dreanakennedy tell them your phone is blackberry -.- #FakeAcc,791,17187,3,44,iOS,Blackberry
9411,RobbieSebastiao,Fri  01 Mar 2013 19:00:42 +0000,Twitter for iPhone,0,When someone leaves their Blackberry on the table  I put my drink on it because I assume it's a better coaster than phone.,338,13783,1,238,iOS,Blackberry
9413,BabyEspo,Fri  01 Mar 2013 19:01:03 +0000,Twitter for iPhone,0,I MISS BEING TEAM BLACKBERRY,415,6922,0,141,iOS,Blackberry
9415,N1CKxP,Fri  01 Mar 2013 19:01:44 +0000,Twitter for iPhone,0,Luke wants a blackberry at 13? Lol no. I didn't get one till I was 15 so he won't either.,141,21156,1,251,iOS,Blackberry
9416,MozehAlMuhairi,Fri  01 Mar 2013 19:01:51 +0000,Twitter for iPhone,0,Realized that I like any fruit related to berry Strawberry  Raspberry  blueberry  blackberry*the fruit not the mobile* And any other berry..,22,693,0,36,iOS,Blackberry
9417,TeTesTreats,Fri  01 Mar 2013 19:01:59 +0000,Twitter for iPhone,0,#BlackBerry10 they still make blackberry?,1139,4033,0,1126,iOS,Blackberry
9418,CharnaLouise,Fri  01 Mar 2013 19:02:10 +0000,Twitter for iPhone,0,Geting rid of my blackberry was the best thing iver ever done,775,4885,0,669,iOS,Blackberry
9419,No9Wilson,Fri  01 Mar 2013 19:02:27 +0000,Twitter for iPhone,0,Want to hear a good joke?.........Blackberry,3065,26486,2,3144,iOS,Blackberry
9422,Tyson_McGill,Fri  01 Mar 2013 19:03:02 +0000,Twitter for iPhone,0,@Tyson_McGill: I can't wait to get that new blackberry when it comes out!!! #ShitNoOneSays,419,3939,0,382,iOS,Blackberry
9423,Cam_e_ron,Fri  01 Mar 2013 19:03:05 +0000,Twitter for iPhone,0,@_joshy69 ok  well i can try dm you but blackberry's are wank so it won't work well,1694,4371,1,1682,iOS,Blackberry
9424,mandyiscreature,Fri  01 Mar 2013 19:03:10 +0000,Twitter for iPhone,0,Had a blackberry but it broke getting FaceTime.,132,5936,0,218,iOS,Blackberry
9425,lorrainie_cruz,Fri  01 Mar 2013 19:03:12 +0000,Twitter for iPhone,0,But seriously y'all should read Hamlets Blackberry,53,3408,0,205,iOS,Blackberry
9426,stevee401,Fri  01 Mar 2013 19:03:18 +0000,Twitter for iPhone,0,?€?@crad104: @TonyBlazier Pic is small. Bobby Moore??€? It's small because of that roach blackberry,26,274,0,62,iOS,Blackberry
9427,Marco_AFTMtx,Fri  01 Mar 2013 19:03:44 +0000,Twitter for iPhone,0,@kittymaggiecat that's what they want you to believe. So naive. I'll show you the truth. In blackberry.,94,1877,0,96,iOS,Blackberry
9431,_Amberr15,Fri  01 Mar 2013 19:04:43 +0000,Twitter for iPhone,0,@tracylouise85 well I thought I lost my blackberry.. Turns out I never. Think ill manage without it #PileOfShit,116,348,0,138,iOS,Blackberry
9434,Heat_my_pupusas,Fri  01 Mar 2013 19:05:13 +0000,Twitter for iPhone,0,Messi is the best player in the world and he owns a blackberry curve. #RESPECT,183,4610,0,165,iOS,Blackberry
9437,Sober_overrated,Fri  01 Mar 2013 19:05:28 +0000,Twitter for iPhone,0,Oh blackberry.  You know I'll never go back to you... like ever. http://t.co/Vrp5jrjjk2,877,7194,18,619,iOS,Blackberry
9440,kfesslahhh,Fri  01 Mar 2013 19:05:57 +0000,Twitter for iPhone,0,#twitterconfession I miss the red blinking light on my blackberry,115,1388,1,176,iOS,Blackberry
9441,katehunter_,Fri  01 Mar 2013 19:06:24 +0000,Twitter for iPhone,0,The only thing I miss about my blackberry is being able to ping people to get their attention,98,5177,0,132,iOS,Blackberry
9442,JujuSavage,Fri  01 Mar 2013 19:06:40 +0000,Twitter for iPhone,0,@Mrz_Blackberry I see that now you told me the first,574,29404,6,558,iOS,Blackberry
9443,amanda_howell,Fri  01 Mar 2013 19:06:43 +0000,Twitter for iPhone,0,I wonder how angry my mother would get if I told her I wanted the new blackberry ? #IMissBBMing,309,12401,1,714,iOS,Blackberry
9444,Jigg_lamont29,Fri  01 Mar 2013 19:07:25 +0000,Twitter for iPhone,0,Them damn blackberry phones played out????,7,31,0,22,iOS,Blackberry
9445,_frostedcupcake,Fri  01 Mar 2013 19:07:26 +0000,Twitter for iPhone,0,S'mores  blueberry cheesecake  birthday cake  chocolate coconut  butterscotch ripple  blackberry chocolate  caramel macchiato...,490,610,14,393,iOS,Blackberry
9448,GermaineDaniels,Fri  01 Mar 2013 19:07:44 +0000,Twitter for iPhone,0,@BlackBerry I'm getting it as soon as it comes out!!! Hurry up less than one month means mid march ill be waiting!,187,7433,1,173,iOS,Blackberry
9449,CiaoBellllllla,Fri  01 Mar 2013 19:07:45 +0000,Twitter for iPhone,0,I really want that BlackBerry 10!,495,50021,1,344,iOS,Blackberry
9453,KatieBelinowski,Fri  01 Mar 2013 19:08:24 +0000,Twitter for iPhone,0,?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USAi?€? @MattieNaumann4 #lolololol #blueberryprobs,389,5986,0,260,iOS,Blackberry
9454,CupcakeCrys,Fri  01 Mar 2013 19:08:38 +0000,Twitter for iPhone,0,Blackberry lemonade! ????,139,14782,1,175,iOS,Blackberry
9455,fercasillas,Fri  01 Mar 2013 19:08:57 +0000,Twitter for iPhone,0,Quiero una mac's beer o cider con blackberry currant. Now.,508,12767,1,288,iOS,Blackberry
9457,AlexandraSmitty,Fri  01 Mar 2013 19:09:06 +0000,Twitter for iPhone,0,I miss my blackberry ;( #firstworldproblems,194,4557,0,132,iOS,Blackberry
9458,Evaaaan,Fri  01 Mar 2013 19:09:17 +0000,Twitter for iPhone,0,?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/1gUArW8UBG?€?@_NickLion,310,10843,1,406,iOS,Blackberry
9462,BeckiiPatrick,Fri  01 Mar 2013 19:10:20 +0000,Twitter for iPhone,0,@Jesssalice ohh what happened to the blackberry?? What you got now. Not a lot really. I gotta pick my uncle at the train station....,52,331,0,62,iOS,Blackberry
9463,bosenprince,Fri  01 Mar 2013 19:10:25 +0000,Twitter for iPhone,0,Why is blackberry still emailing me :s I'm so over you....????I'm never taking u back blackberry.... Move on with ur life cuz I did,237,20267,0,231,iOS,Blackberry
9464,katejenkin_,Fri  01 Mar 2013 19:10:40 +0000,Twitter for iPhone,0,@Jodie_wild_97 sucks!:( jod did I read somewhere that you had a blackberry?!,419,5376,0,409,iOS,Blackberry
9465,JordanKirwan,Fri  01 Mar 2013 19:10:42 +0000,Twitter for iPhone,0,@croc_43 unbelievable night that was. All my pics are on the blackberry. Me and the father getting asked how special we were,653,16865,0,381,iOS,Blackberry
9466,kraygkulik,Fri  01 Mar 2013 19:10:47 +0000,Twitter for iPhone,0,I'm surrounded by blackberry wankers,339,2939,0,1115,iOS,Blackberry
9470,StunnaMel22,Fri  01 Mar 2013 19:11:51 +0000,Twitter for iPhone,0,?€?@TheLetterEaux: Going through my old blackberry?€? memories lol,698,64201,5,524,iOS,Blackberry
9471,koomiee,Fri  01 Mar 2013 19:12:00 +0000,Twitter for iPhone,0,blackberry is still advertising?,67,252,0,160,iOS,Blackberry
9473,JesssTarynxo,Fri  01 Mar 2013 19:12:18 +0000,Twitter for iPhone,0,"?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/zsG2zVY4X0"" @jmangin0",76,2142,0,496,iOS,Blackberry
9476,TyFly_x9,Fri  01 Mar 2013 19:12:40 +0000,Twitter for iPhone,0,@maggiefloydd ?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details: http://t.co/BTQHjnrECJ?€?,503,18359,1,144,iOS,Blackberry
9477,Jess_Dayx,Fri  01 Mar 2013 19:12:44 +0000,Twitter for iPhone,0,@Grace_Olivi the scroller is broken and my spacebar is so I dunno if I can cope with a shitty blackberry:( might get it in repair idk!:( xx,1297,13918,0,1098,iOS,Blackberry
9478,SykesSundays,Fri  01 Mar 2013 19:12:53 +0000,Twitter for iPhone,0,@_SarahTheWanted yessss I did get a new phone :(:(:(:( I'm sorryyyyy my blackberry was a big bumholey though -_- xxx,15903,85299,62,12745,iOS,Blackberry
9481,ju_towns,Fri  01 Mar 2013 19:13:51 +0000,Twitter for iPhone,0,#thatawkwardmoment when I get an email about the new blackberry... #woops,365,3484,2,405,iOS,Blackberry
9483,SINCERESK1,Fri  01 Mar 2013 19:14:05 +0000,Twitter for iPhone,0,Blackberry got as good a chance of coming back as Reebok,387,4894,1,363,iOS,Blackberry
9485,RackEmCoady,Fri  01 Mar 2013 19:14:24 +0000,Twitter for iPhone,0,"?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA."" TRANSLATION ""1.5 months until $RIM is subzero ????""",214,1747,0,289,iOS,Blackberry
9486,DirectionBreezy,Fri  01 Mar 2013 19:14:32 +0000,Twitter for iPhone,0,someone just asked me for my pin  I don't even have a blackberry haha,2042,15078,29,2052,iOS,Blackberry
9487,thepieshoppe,Fri  01 Mar 2013 19:15:02 +0000,Twitter for iPhone,0,Special Today: gluten free weee bumbleberry. Bumbleberry crumble. Blackberry apple.,297,207,10,367,iOS,Blackberry
9491,johnmaddening,Fri  01 Mar 2013 19:15:47 +0000,Twitter for iPhone,0,This is like getting excited for ATTACK OF THE CLONES. RT@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.,807,11626,57,145,iOS,Blackberry
9493,aida_dzafic,Fri  01 Mar 2013 19:16:00 +0000,Twitter for iPhone,0,?€?@GringaLinds: I'm really done with this blackberry. There's a myspace app on it. I'm really really done.?€?The FUCK..I'm not in your top 5?????????,263,14594,1,228,iOS,Blackberry
9495,MohamedKAbdo,Fri  01 Mar 2013 19:16:25 +0000,Twitter for iPhone,0,@BlackBerry that's the plan! Waiting for it to be released. Would you be interested in sending me one and making me a beta tester :),60,1924,0,79,iOS,Blackberry
9496,TelaYoung,Fri  01 Mar 2013 19:16:30 +0000,Twitter for iPhone,0,Gettin dat blackberry Z10 too. Sh$ts dope..,95,2467,0,117,iOS,Blackberry
9500,KylieZeigler1,Fri  01 Mar 2013 19:17:22 +0000,Twitter for iPhone,0,@samMFnoble it's just the new blackberry bold so it looks the same but thinner,102,3341,0,100,iOS,Blackberry
9501,IsaacHandley,Fri  01 Mar 2013 19:17:35 +0000,Twitter for iPhone,0,Got a new phone inabit blackberry you fcking piece of shit,941,6067,0,599,iOS,Blackberry
9502,leedodge123,Fri  01 Mar 2013 19:17:44 +0000,Twitter for iPhone,0,Back on the blackberry hypeeeee add me peeps 26599029,48,349,0,127,iOS,Blackberry
9503,Lambo_LM,Fri  01 Mar 2013 19:17:49 +0000,Twitter for iPhone,0,RT @BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA http://t.co/kJnhPg6znE,102,6721,3,135,iOS,Blackberry
9505,ZeeTaylored,Fri  01 Mar 2013 19:17:50 +0000,Twitter for iPhone,0,How come she texting me from a blackberry?! Chupps,403,9391,1,299,iOS,Blackberry
9506,Miss_GameHer,Fri  01 Mar 2013 19:17:55 +0000,Twitter for iPhone,0,?€?@techvibes: How to Improve Battery Life and App Performance on Your New BlackBerry Z10 http://t.co/s9R0FqPU2Z?€?,269,971,8,409,iOS,Blackberry
9508,IsaacHandley,Fri  01 Mar 2013 19:18:25 +0000,Twitter for iPhone,0,@collbeckettt I've got swag she can't. NO MORE BLACKBERRY HA,941,6068,0,599,iOS,Blackberry
9509,Trippy3225,Fri  01 Mar 2013 19:18:48 +0000,Twitter for iPhone,0,Everyone was on that blackberry life  time to move on,624,19735,0,527,iOS,Blackberry
9510,leecampbell29,Fri  01 Mar 2013 19:18:55 +0000,Twitter for iPhone,0,@jademcclure i know me too could never go back to a blackberry though and nothing else is appealing ????,555,4874,0,427,iOS,Blackberry
9512,kenyaa_mariee,Fri  01 Mar 2013 19:19:01 +0000,Twitter for iPhone,0,?????????€?@CiaoBellllllla: I really want that BlackBerry 10!?€?,537,59251,0,395,iOS,Blackberry
9513,jessewmcdonald,Fri  01 Mar 2013 19:19:03 +0000,Twitter for iPhone,0,People are excited for a new Blackberry?? Wha....?,80,965,0,64,iOS,Blackberry
9516,LeanneRobson27,Fri  01 Mar 2013 19:20:16 +0000,Twitter for iPhone,0,@Fahimmb @_noorawan haha forgot you are a blackberry boy,118,835,0,115,iOS,Blackberry
9517,cshaw16,Fri  01 Mar 2013 19:20:31 +0000,Twitter for iPhone,0,#thatawkwardmomentwhen Blackberry emails you...,194,1807,0,178,iOS,Blackberry
9518,patchreeek,Fri  01 Mar 2013 19:21:02 +0000,Twitter for iPhone,0,Just got an email from Blackberry. Laughed before deleting it.,105,2648,1,127,iOS,Blackberry
9519,JustLeMar,Fri  01 Mar 2013 19:21:03 +0000,Twitter for iPhone,0,:( 4 a charger bud???? ?€?@karishmadoo: Cc LeMar coz he tends 2 boycott his blackberry! RT @Questionnier: Cc that ur friend you Can Sell for ...,874,40827,9,469,iOS,Blackberry
9520,AllHailAFail,Fri  01 Mar 2013 19:21:11 +0000,Twitter for iPhone,0,I wanna get that blackberry,401,36321,0,298,iOS,Blackberry
9521,rajal13,Fri  01 Mar 2013 19:21:20 +0000,Twitter for iPhone,0,what's the point of having Instagram when you have a blackberry?,281,1552,1,369,iOS,Blackberry
9522,Sarahmamichula,Fri  01 Mar 2013 19:21:32 +0000,Twitter for iPhone,0,Lol a new blackberry is coming out...,250,28359,1,172,iOS,Blackberry
9526,313Hollie,Fri  01 Mar 2013 19:22:09 +0000,Twitter for iPhone,0,Love Blackberrys and Love Oranges so why is Lemsip Blackberry and Orange sooo Vile?!,119,1729,1,547,iOS,Blackberry
9528,stephaniemari25,Fri  01 Mar 2013 19:22:29 +0000,Twitter for iPhone,0,I just got an email On my phone from blackberry ????,617,23768,0,645,iOS,Blackberry
9529,tannerphillips,Fri  01 Mar 2013 19:22:39 +0000,Twitter for iPhone,0,The BlackBerry Z10 looks pretty cool  but it's still a BlackBerry.,141,23322,0,135,iOS,Blackberry
9530,princess_highhh,Fri  01 Mar 2013 19:23:00 +0000,Twitter for iPhone,0,What's a Blackberry?,306,12551,1,298,iOS,Blackberry
